accord,related_accord,accord_frequency,related_accord_frequency,cooccurrence_count,union_count,jaccard_similarity,lift,jaccard_rank,is_top10
balsamic,oud,18162,8298,1663,24797,0.06706456426180586,1.4557899262280725,14,False
balsamic,musky,18162,41154,3676,55640,0.06606757728253056,0.6488485531797575,15,False
balsamic,citrus,18162,59969,4068,74063,0.05492621146861456,0.49275839097640156,16,False
balsamic,rose,18162,25617,2209,41570,0.05313928313687755,0.626393638801235,17,False
balsamic,floral,18162,46586,3132,61616,0.05083095299922098,0.4883669011268821,18,False
balsamic,leather,18162,10809,1317,27654,0.047624213495335216,0.8850751537882926,19,False
balsamic,fruity,18162,43222,2685,58699,0.04574183546568085,0.45125218948975515,20,False
balsamic,caramel,18162,4008,959,21211,0.04521238979774645,1.7380840949968799,21,False
balsamic,green,18162,29755,2042,45875,0.04451226158038147,0.4985120657672131,22,False
balsamic,white floral,18162,39497,2245,55414,0.040513227704190274,0.41288787217239387,23,False
balsamic,lactonic,18162,7015,811,24366,0.033284084379873596,0.8397945849357838,24,False
balsamic,cinnamon,18162,4259,685,21736,0.031514538093485464,1.1683227204151703,25,False
balsamic,conifer,18162,1828,604,19386,0.03115650469410915,2.400162457165838,26,False
balsamic,fresh,18162,33478,1489,50151,0.029690335187733046,0.3230837267678822,27,False
balsamic,herbal,18162,8607,741,26028,0.02846934071000461,0.6253833234517014,28,False
balsamic,tobacco,18162,4372,577,21957,0.026278635514869975,0.9586841583217748,29,False
balsamic,lavender,18162,8336,603,25895,0.023286348715968335,0.5254598013274008,30,False
balsamic,iris,18162,7451,517,25096,0.02060089257252152,0.5040294014422843,31,False
balsamic,mossy,18162,6173,489,23846,0.020506583913444603,0.5754299644899025,32,False
balsamic,yellow floral,18162,6986,496,24652,0.02012007139380172,0.5157425773881679,33,False
balsamic,nutty,18162,3619,429,21352,0.0200917946796553,0.8610901079745311,34,False
balsamic,honey,18162,3467,364,21265,0.01711732894427463,0.762653790468357,35,False
balsamic,violet,18162,7614,415,25361,0.016363708055676038,0.3959269964650226,36,False
balsamic,metallic,18162,2235,285,20112,0.014170644391408114,0.9262905291600059,37,False
balsamic,cacao,18162,2035,268,19929,0.013447739475136736,0.9566438228479854,38,False
balsamic,almond,18162,3438,269,21331,0.012610754301251699,0.5683636554187287,39,False
balsamic,coffee,18162,1815,246,19731,0.012467690436369165,0.984551342781814,40,False
balsamic,salty,18162,2520,221,20461,0.010801036117491813,0.6370472187700467,41,False
balsamic,marine,18162,4326,236,22252,0.010605788243753371,0.3962829423970417,42,False
balsamic,aquatic,18162,8872,280,26754,0.010465724751439037,0.22925371883486453,43,False
balsamic,tropical,18162,6512,251,24423,0.010277197723457396,0.279987872591936,44,False
balsamic,chocolate,18162,1554,185,19531,0.009472121243151912,0.8647699802308325,45,False
balsamic,aldehydic,18162,3556,185,21533,0.008591464264152696,0.37791129057331657,46,False
balsamic,ozonic,18162,5777,201,23738,0.008467436178279553,0.25273976711472007,47,False
balsamic,coconut,18162,3269,178,21253,0.00837528819460782,0.3955350487736742,48,False
balsamic,tuberose,18162,3931,178,21915,0.0081222906684919,0.3289249744190132,49,False
balsamic,cherry,18162,1803,154,19811,0.007773459189339256,0.6204472803253495,50,False
balsamic,rum,18162,1166,139,19189,0.0072437333889207355,0.8659566285742025,51,False
balsamic,bitter,18162,1034,138,19058,0.007241053625773953,0.9694790726146819,52,False
balsamic,savory,18162,654,135,18681,0.007226593865424763,1.4994635437030033,53,False
balsamic,anis,18162,1418,130,19450,0.006683804627249357,0.6659582640423619,54,False
balsamic,camphor,18162,793,119,18836,0.00631768953068592,1.0900681869340987,55,False
balsamic,sour,18162,1912,107,19967,0.005358842089447588,0.40651425639721356,56,False
beeswax,honey,349,3467,240,3576,0.06711409395973154,26.168301538120783,1,True
beeswax,animalic,349,18242,190,18401,0.01032552578664203,3.9373070551945837,2,True
beeswax,sweet,349,60625,182,60792,0.0029938149756546916,1.1348481966147757,3,True
beeswax,amber,349,45478,120,45707,0.0026254184260616534,0.9974658233944408,4,True
beeswax,warm spicy,349,45319,103,45565,0.002260506968067596,0.8591619636690709,5,True
beeswax,woody,349,81432,177,81604,0.002169011322974364,0.821667861609567,6,True
beeswax,aromatic,349,54606,107,54848,0.0019508459743290548,0.7407327532150869,7,True
beeswax,citrus,349,59969,101,60217,0.0016772672168988824,0.6366675313286267,8,True
bitter,aldehydic,1034,3556,193,4397,0.043893563793495564,6.924980907850736,1,True
bitter,herbal,1034,8607,224,9417,0.02378676860996071,3.3206204566972275,2,True
bitter,fresh spicy,1034,47271,688,47617,0.0144486212907155,1.857020389492955,3,True
bitter,green,1034,29755,410,30379,0.013496165114059055,1.7581135690017802,4,True
bitter,aromatic,1034,54606,732,54908,0.013331390689881257,1.7103844519817046,5,True
bitter,citrus,1034,59969,517,60486,0.00854743246371061,1.0999849922459937,6,True
bitter,fruity,1034,43222,347,43909,0.007902707873101187,1.0243482727427566,7,True
bitter,sweet,1034,60625,473,61186,0.007730526591050241,0.9954797104628208,8,True
bitter,balsamic,1034,18162,138,19058,0.007241053625773953,0.9694790726146819,9,True
bitter,woody,1034,81432,546,81920,0.0066650390625,0.8555010856918414,10,True
bitter,fresh,1034,33478,224,34288,0.006532897806812879,0.8537122967558706,11,False
bitter,floral,1034,46586,304,47316,0.006424887987150224,0.8326091608531497,12,False
bitter,earthy,1034,19049,112,19971,0.005608131791097091,0.7501858436346537,13,False
bitter,warm spicy,1034,45319,151,46202,0.0032682567854205448,0.42512794429584766,14,False
bitter,powdery,1034,62885,204,63715,0.003201757827827042,0.4139101971315113,15,False
bitter,musky,1034,41154,124,42064,0.0029478889311525293,0.38444361787197573,16,False
bitter,amber,1034,45478,123,46389,0.0026514906551122035,0.3450855528759926,17,False
cacao,chocolate,2035,1554,555,3034,0.18292682926829268,23.153738153738153,1,True
cacao,coffee,2035,1815,240,3610,0.0664819944598338,8.572623713119581,2,True
cacao,warm spicy,2035,45319,1919,45435,0.04223616154946627,2.7451988315643736,3,True
cacao,nutty,2035,3619,201,5453,0.03686044379240785,3.6006973840629546,4,True
cacao,tobacco,2035,4372,193,6214,0.03105889925973608,2.8619121908234444,5,True
cacao,vanilla,2035,34562,1046,35551,0.029422519760344296,1.9620585702409672,6,True
cacao,caramel,2035,4008,164,5879,0.027895900663378125,2.6527436527436525,7,True
cacao,sweet,2035,60625,1676,60984,0.0274826183917093,1.7922616479647409,8,True
cacao,almond,2035,3438,139,5334,0.026059242594675666,2.6211270766244588,9,True
cacao,lactonic,2035,7015,204,8846,0.02306127063079358,1.8853050938581943,10,True
cacao,cinnamon,2035,4259,103,6191,0.01663705378775642,1.5678652461934923,11,False
cacao,amber,2035,45478,707,46806,0.015104901081057984,1.0078530289181593,12,False
cacao,balsamic,2035,18162,268,19929,0.013447739475136736,0.9566438228479854,13,False
cacao,patchouli,2035,14822,214,16643,0.012858258727392899,0.9360221226366147,14,False
cacao,oud,2035,8298,119,10214,0.011650675543371843,0.9297210837340989,15,False
cacao,woody,2035,81432,960,82507,0.011635376392306107,0.7642849022159367,16,False
cacao,fruity,2035,43222,495,44762,0.011058487109601894,0.742470988873284,17,False
cacao,powdery,2035,62885,700,64220,0.010900031142946123,0.7216558285970706,18,False
cacao,leather,2035,10809,126,12718,0.009907218116055983,0.7557256749596466,19,False
cacao,soft spicy,2035,13661,144,15552,0.009259259259259259,0.6833750987180458,20,False
cacao,white floral,2035,39497,322,41210,0.007813637466634313,0.5285315421275114,21,False
cacao,earthy,2035,19049,151,20933,0.00721349066067931,0.5139062675941253,22,False
cacao,citrus,2035,59969,429,61575,0.006967113276492083,0.4637774561902028,23,False
cacao,aromatic,2035,54606,383,56258,0.00680792065128515,0.4547131962800571,24,False
cacao,animalic,2035,18242,134,20143,0.006652435089112843,0.4762242383117287,25,False
cacao,fresh spicy,2035,47271,325,48981,0.006635225903921929,0.44572574559247147,26,False
cacao,rose,2035,25617,179,27473,0.006515487933607542,0.4530059555238148,27,False
cacao,musky,2035,41154,254,42935,0.005915919413066263,0.40012972189674334,28,False
cacao,floral,2035,46586,275,48346,0.0056881644810325566,0.38269820071219635,29,False
cacao,green,2035,29755,123,31667,0.0038841696403195754,0.2679935278154065,30,False
cacao,fresh,2035,33478,133,35380,0.0037591859807801016,0.25755577060911905,31,False
camphor,herbal,793,8607,167,9233,0.018087295570237194,3.228011277368739,1,True
camphor,aromatic,793,54606,705,54694,0.012889896515157056,2.1479250717705867,2,True
camphor,fresh spicy,793,47271,530,47534,0.011149913745950268,1.8653118747066064,3,True
camphor,green,793,29755,273,30275,0.009017341040462428,1.5264165548702382,4,True
camphor,woody,793,81432,659,81566,0.0080793467866513,1.346358412660539,5,True
camphor,earthy,793,19049,130,19712,0.006594967532467532,1.135380799646124,6,True
camphor,balsamic,793,18162,119,18836,0.00631768953068592,1.0900681869340987,7,True
camphor,citrus,793,59969,378,60384,0.006259936406995231,1.0486616067313634,8,True
camphor,warm spicy,793,45319,245,45867,0.005341530948176249,0.8994067471874522,9,True
camphor,amber,793,45478,192,46079,0.004166757091082706,0.7023769429803981,10,True
camphor,fresh,793,33478,140,34131,0.004101842899416952,0.6957270766437345,11,False
camphor,musky,793,41154,152,41795,0.0036367986601268092,0.6144717338577744,12,False
camphor,sweet,793,60625,180,61238,0.002939351383128123,0.4939592568999363,13,False
camphor,powdery,793,62885,186,63492,0.0029295029295029295,0.4920806119298814,14,False
camphor,floral,793,46586,132,47247,0.0027938281795669567,0.47139924647625897,15,False
cannabis,smoky,388,7407,171,7624,0.022429171038824764,7.849926720196415,1,True
cannabis,herbal,388,8607,182,8813,0.020651310563939634,7.190041910264841,2,True
cannabis,green,388,29755,251,29892,0.008396895490432222,2.868306808004199,3,True
cannabis,aromatic,388,54606,350,54644,0.006405094795402972,2.1794128963585817,4,True
cannabis,fresh spicy,388,47271,149,47510,0.0031361818564512732,1.0717742422666237,5,True
cannabis,woody,388,81432,255,81565,0.0031263409550665116,1.0647727203672814,6,True
cannabis,amber,388,45478,129,45737,0.002820473577191333,0.9644954646701271,7,True
cannabis,warm spicy,388,45319,114,45593,0.0025003838308512273,0.8553352488874401,8,True
cannabis,citrus,388,59969,109,60248,0.0018091886867613862,0.6180328049217182,9,True
caramel,vanilla,4008,34562,2505,36065,0.06945792319423263,2.3857487992593023,1,True
caramel,lactonic,4008,7015,655,10368,0.06317515432098765,3.0734735091470657,2,True
caramel,sweet,4008,60625,3745,60888,0.061506372355800816,2.033367697594502,3,True
caramel,balsamic,4008,18162,959,21211,0.04521238979774645,1.7380840949968799,4,True
caramel,honey,4008,3467,294,7181,0.04094137306781785,2.7913181424862996,5,True
caramel,nutty,4008,3619,298,7329,0.0406603902305908,2.7104632955696784,6,True
caramel,fruity,4008,43222,1722,45508,0.037839500747121384,1.3114270510388228,7,True
caramel,chocolate,4008,1554,202,5360,0.037686567164179105,4.278743028743029,8,True
caramel,coconut,4008,3269,262,7015,0.03734853884533143,2.6381666156826755,9,True
caramel,coffee,4008,1815,204,5619,0.036305392418579815,3.6997245179063363,10,True
caramel,powdery,4008,62885,2205,64688,0.03408669304971556,1.1541901884392145,11,False
caramel,almond,4008,3438,237,7209,0.0328755722014149,2.26912449098313,12,False
caramel,cacao,4008,2035,164,5879,0.027895900663378125,2.6527436527436525,13,False
caramel,cinnamon,4008,4259,222,8045,0.02759477936606588,1.7157783517257572,14,False
caramel,amber,4008,45478,1296,48190,0.026893546378916788,0.9380359734377062,15,False
caramel,warm spicy,4008,45319,1289,48038,0.026832923935217953,0.9362427090918453,16,False
caramel,tropical,4008,6512,264,10256,0.02574102964118565,1.3344594594594594,17,False
caramel,white floral,4008,39497,984,42521,0.02314150654970485,0.8200622832113832,18,False
caramel,musky,4008,41154,1000,44162,0.022643901997192156,0.7998412466993893,19,False
caramel,soft spicy,4008,13661,379,17290,0.021920185078079815,0.9132140155674304,20,False
caramel,woody,4008,81432,1659,83781,0.01980162566691732,0.67060553590726,21,False
caramel,patchouli,4008,14822,360,18470,0.01949106659447753,0.799487248684388,22,False
caramel,citrus,4008,59969,1186,62791,0.018888057205650493,0.6509891221575592,23,False
caramel,cherry,4008,1803,103,5708,0.018044849334267695,1.8804307635422444,24,False
caramel,rose,4008,25617,441,29184,0.015111019736842105,0.566664714837803,25,False
caramel,floral,4008,46586,744,49850,0.014924774322968907,0.525694414631005,26,False
caramel,fresh,4008,33478,546,36940,0.014780725500812128,0.5368450922994206,27,False
caramel,animalic,4008,18242,297,21953,0.013528902655673485,0.5359198552790264,28,False
caramel,oud,4008,8298,159,12147,0.013089651765868116,0.6307242709086527,29,False
caramel,violet,4008,7614,139,11483,0.012104850648785161,0.600921548025567,30,False
caramel,leather,4008,10809,164,14653,0.011192247321367638,0.4994294877725352,31,False
caramel,smoky,4008,7407,122,11293,0.010803152395289117,0.5421673192025561,32,False
caramel,aromatic,4008,54606,588,58026,0.010133388481025747,0.35444822913232976,33,False
caramel,green,4008,29755,301,33462,0.008995278226047457,0.33298325211449054,34,False
caramel,iris,4008,7451,101,11358,0.008892410635675295,0.4461929047555138,35,False
caramel,fresh spicy,4008,47271,430,50849,0.008456410155558614,0.2994260046681193,36,False
caramel,aquatic,4008,8872,103,12777,0.008061360256711277,0.38214795611662156,37,False
caramel,earthy,4008,19049,183,22874,0.008000349742065227,0.3162239487637146,38,False
cherry,nutty,1803,3619,600,4822,0.1244296972210701,12.131388277527691,1,True
cherry,almond,1803,3438,517,4724,0.1094411515664691,11.003542025007123,2,True
cherry,fruity,1803,43222,1207,43818,0.027545757451275733,2.0433852155106913,3,True
cherry,sweet,1803,60625,1599,60829,0.026286803991517203,1.9299432903923015,4,True
cherry,vanilla,1803,34562,764,35601,0.0214600713463105,1.6174926967357577,5,True
cherry,lactonic,1803,7015,179,8639,0.020719990739668945,1.8671241286696876,6,True
cherry,caramel,1803,4008,103,5708,0.018044849334267695,1.8804307635422444,7,True
cherry,rose,1803,25617,365,27055,0.013491036776935871,1.0425873036379514,8,True
cherry,floral,1803,46586,551,47838,0.011518040051841632,0.8654540452489791,9,True
cherry,amber,1803,45478,538,46743,0.01150974477461866,0.865622933685464,10,True
cherry,powdery,1803,62885,730,63958,0.011413740267050252,0.8494222456004897,11,False
cherry,fresh,1803,33478,373,34908,0.01068522974676292,0.8152619296148228,12,False
cherry,warm spicy,1803,45319,496,46626,0.010637841547634367,0.8008463378671515,13,False
cherry,woody,1803,81432,794,82441,0.00963113014155578,0.713465926090479,14,False
cherry,leather,1803,10809,120,12492,0.009606147934678195,0.8123507110069889,15,False
cherry,musky,1803,41154,403,42554,0.009470320063918786,0.716540642184567,16,False
cherry,white floral,1803,39497,369,40931,0.00901517187461826,0.6836126520614025,17,False
cherry,patchouli,1803,14822,145,16480,0.008798543689320388,0.7158285718947109,18,False
cherry,soft spicy,1803,13661,132,15332,0.008609444299504304,0.7070323342948537,19,False
cherry,balsamic,1803,18162,154,19811,0.007773459189339256,0.6204472803253495,20,False
cherry,citrus,1803,59969,382,61390,0.006222511809741,0.4661056761375148,21,False
cherry,animalic,1803,18242,110,19935,0.005517933283170303,0.4412330847678433,22,False
cherry,green,1803,29755,129,31429,0.004104489484234306,0.3172324398561631,23,False
cherry,aromatic,1803,54606,194,56215,0.0034510362003024103,0.2599615997697538,24,False
cherry,fresh spicy,1803,47271,165,48909,0.0033736122186100717,0.25540946666037306,25,False
chocolate,cacao,1554,2035,555,3034,0.18292682926829268,23.153738153738153,1,True
chocolate,coffee,1554,1815,159,3210,0.04953271028037383,7.437261346352256,2,True
chocolate,nutty,1554,3619,192,4981,0.03854647661112227,4.504070643888273,3,True
chocolate,caramel,1554,4008,202,5360,0.037686567164179105,4.278743028743029,4,True
chocolate,warm spicy,1554,45319,1301,45572,0.028548231370139558,2.437190778835564,5,True
chocolate,lactonic,1554,7015,219,8350,0.026227544910179642,2.650385137199107,6,True
chocolate,sweet,1554,60625,1461,60718,0.024062057380019104,2.045931138797118,7,True
chocolate,vanilla,1554,34562,807,35309,0.022855362655413634,1.9822901220100457,8,True
chocolate,fruity,1554,43222,465,44311,0.01049400825980005,0.9133571688520558,9,True
chocolate,patchouli,1554,14822,164,16212,0.010115963483839132,0.9393546446575728,10,True
chocolate,balsamic,1554,18162,185,19531,0.009472121243151912,0.8647699802308325,11,False
