query_id,query_text,raw_response,parsed_prediction,api_status,parse_status,validation_status,attempts,latency_seconds,attempt_latencies,prompt_tokens,completion_tokens,total_tokens,first_attempt_success,final_error_type,attempt_log,model_name,prompt_version,run_timestamp
UQ0031,특별히 원하는 향은 모르겠는데 사람들이 맡았을 때 그냥 ‘좋은 냄새 난다’고 느낄 만한 향수를 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""사람들이 맡았을 때 그냥 ‘좋은 냄새 난다’고 느낄 만한 향""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""사람들이 맡았을 때 그냥 ‘좋은 냄새 난다’고 느낄 만한 향""]}",success,success,success,1,4.041534600080922,[4.040741599863395],657.0,96.0,753.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":4.040741599863395,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0032,향수 냄새가 강하면 머리가 아파서 최대한 부드럽고 편안한 향을 찾고 있어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""향이 강하면 머리가 아픔"",
    ""최대한 부드럽고 편안한 향""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":""LOW"",""longevity"":""""},""avoid"":[],""additional_requirements"":[""향이 강하면 머리가 아픔"",""최대한 부드럽고 편안한 향""]}",success,success,success,1,1.829304600134492,[1.8284522998146713],649.0,96.0,745.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.8284522998146713,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0033,내가 20대 후반인데 너무 어려 보이지 않으면서 세련된 향수를 찾고 있어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""20대 후반"",
    ""너무 어려 보이지 않게"",
    ""세련된 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""20대 후반"",""너무 어려 보이지 않게"",""세련된 향수""]}",success,success,success,1,1.9001995001453906,[1.8989099999889731],645.0,94.0,739.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.8989099999889731,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0034,너무 향수 뿌린 티 안나는 걸로 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""너무 향수 뿌린 티 안나는 것""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":""LOW"",""longevity"":""""},""avoid"":[],""additional_requirements"":[""너무 향수 뿌린 티 안나는 것""]}",success,success,success,1,1.6206618000287563,[1.6194329999852926],637.0,86.0,723.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.6194329999852926,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0035,나한테 무슨 향이 어울리는지 모르겠음 그냥 골라줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""나한테 어울리는 향을 모름"",
    ""그냥 골라달라고 요청""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""나한테 어울리는 향을 모름"",""그냥 골라달라고 요청""]}",success,success,success,1,3.9717024001292884,[3.970433000009507],639.0,92.0,731.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":3.970433000009507,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0036,면접 갈 때 향수 뿌려도 됨? 뿌린다면 뭐가 좋아,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""면접 갈 때 향수 사용 가능 여부"",
    ""뿌린다면 어떤 향 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""면접 갈 때 향수 사용 가능 여부"",""뿌린다면 어떤 향 추천""]}",success,success,success,1,1.9564008999150246,[1.955605500144884],643.0,92.0,735.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.955605500144884,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0037,남자친구한테서 났으면 하는 향 찾아줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""남자친구에게서 났으면 하는 향""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""남자친구에게서 났으면 하는 향""]}",success,success,success,1,1.8069550001528114,[1.8056338999886066],635.0,83.0,718.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.8056338999886066,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0038,향수 하나만 사서 사계절 내내 쓰고 싶은데 가능?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""사계절 내내 사용할 수 있는 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""사계절 내내 사용할 수 있는 향수""]}",success,success,success,1,2.706613899907097,[2.70519999996759],638.0,82.0,720.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.70519999996759,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0039,출근할때 매일 막 뿌릴 수 있는거,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [""day""],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""출근할 때 매일 매일 뿌릴 수 있는""]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[""day""],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""출근할 때 매일 매일 뿌릴 수 있는""]}",success,success,success,1,2.221155400155112,[2.219897599890828],635.0,84.0,719.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.219897599890828,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0040,담배 피우는데 담배냄새랑 섞여도 이상하지 않은 향수 있을까,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""담배 냄새와 섞여도 이상하지 않은 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""담배 냄새와 섞여도 이상하지 않은 향수""]}",success,success,success,1,1.5778467000927776,[1.5765263999346644],643.0,87.0,730.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5765263999346644,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0041,여자 향수인데 남자가 써도 안 이상한거 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""female"",
      ""neuter""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""여자 향수인데 남자가 써도 안 이상한 것 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""female"",""neuter""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""여자 향수인데 남자가 써도 안 이상한 것 추천""]}",success,success,success,1,1.4776041000150144,[1.4767894998658448],638.0,98.0,736.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.4767894998658448,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0042,여름에 땀 많이 나는데 땀냄새랑 섞여서 이상해지지 않는거,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [""summer""],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""땀 많이 나는 여름 상황에서도 땀냄새와 섞여 이상해지지 않기""]
}","{""scent_preference"":[],""context"":{""season"":[""summer""],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""땀 많이 나는 여름 상황에서도 땀냄새와 섞여 이상해지지 않기""]}",success,success,success,1,3.0449016999918967,[3.043606499908492],647.0,95.0,742.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":3.043606499908492,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0043,향수 입문자한테 괜찮은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""향수 입문자""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""향수 입문자""]}",success,success,success,1,1.4597370000556111,[1.4585251999087632],637.0,77.0,714.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.4585251999087632,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0044,면세점에서 사기 좋은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""duty-free(면세점)에서 구매하기 좋은 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""duty-free(면세점)에서 구매하기 좋은 향수 추천""]}",success,success,success,1,1.8787750001065433,[1.8777657002210617],633.0,87.0,720.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.8777657002210617,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0045,헬스장에서 반응 좋은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""헬스장에서 반응 좋은 향수 추천""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""헬스장에서 반응 좋은 향수 추천""]}",success,success,success,1,1.518433399964124,[1.5176806000526994],633.0,82.0,715.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.5176806000526994,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0046,오늘 뿌리기 좋은 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""오늘 뿌리기 좋은 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""오늘 뿌리기 좋은 향수""]}",success,success,success,1,2.0167777999304235,[2.0160568999126554],633.0,81.0,714.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.0160568999126554,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0047,남자가 쓰기 좋은 엄청 섹시한 느낌의 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""male""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""엄청 섹시한 느낌""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[""male""]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""엄청 섹시한 느낌""]}",success,success,success,1,2.2006794000044465,[2.199950600042939],639.0,85.0,724.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":2.199950600042939,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
UQ0048,비누향이나 섬유유연제 향이 강하게 나는 향수 추천해줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""비누향이 강하게 나는 향수"",
    ""섬유유연제 향이 강하게 나는 향수""
  ]
}","{""scent_preference"":[],""context"":{""season"":[],""daypart"":[],""gender"":[]},""performance"":{""intensity"":"""",""longevity"":""""},""avoid"":[],""additional_requirements"":[""비누향이 강하게 나는 향수"",""섬유유연제 향이 강하게 나는 향수""]}",success,success,success,1,1.6951683000661433,[1.694389799842611],641.0,97.0,738.0,True,,"[{""attempt"":1,""http_status"":200,""latency_seconds"":1.694389799842611,""status"":""success"",""error_type"":"""",""error_message"":""""}]",gpt-5.4-nano,stage1_llm_v1,2026-09-01T00:32:31+09:00
