source_type,source_expression,target_type,target_feature,association_score,association_metric,support_count,evidence_level,evidence_description
NATURAL_LANGUAGE_DIRECT,Baileys Irish Cream,NOTE,Baileys Irish Cream,1.0,EXACT_MATCH,16.0,A,Exact canonical Note label; present in 16 perfumes
NATURAL_LANGUAGE_DIRECT,Baked Apple,NOTE,Baked Apple,1.0,EXACT_MATCH,11.0,A,Exact canonical Note label; present in 11 perfumes
NATURAL_LANGUAGE_DIRECT,Baked Pear,NOTE,Baked Pear,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Bakhoor,NOTE,Bakhoor,1.0,EXACT_MATCH,21.0,A,Exact canonical Note label; present in 21 perfumes
NATURAL_LANGUAGE_DIRECT,Baking Spices,NOTE,Baking Spices,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Baklava,NOTE,Baklava,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Balsam Fir,NOTE,Balsam Fir,1.0,EXACT_MATCH,727.0,A,Exact canonical Note label; present in 727 perfumes
NATURAL_LANGUAGE_DIRECT,Balsamic Notes,NOTE,Balsamic Notes,1.0,EXACT_MATCH,415.0,A,Exact canonical Note label; present in 415 perfumes
NATURAL_LANGUAGE_DIRECT,Balsamic Vinegar,NOTE,Balsamic Vinegar,1.0,EXACT_MATCH,20.0,A,Exact canonical Note label; present in 20 perfumes
NATURAL_LANGUAGE_DIRECT,Bamboo,NOTE,Bamboo,1.0,EXACT_MATCH,618.0,A,Exact canonical Note label; present in 618 perfumes
NATURAL_LANGUAGE_DIRECT,Bamboo Leaf,NOTE,Bamboo Leaf,1.0,EXACT_MATCH,68.0,A,Exact canonical Note label; present in 68 perfumes
NATURAL_LANGUAGE_DIRECT,Banana,NOTE,Banana,1.0,EXACT_MATCH,327.0,A,Exact canonical Note label; present in 327 perfumes
NATURAL_LANGUAGE_DIRECT,Banana Bread,NOTE,Banana Bread,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Banana Flower,NOTE,Banana Flower,1.0,EXACT_MATCH,19.0,A,Exact canonical Note label; present in 19 perfumes
NATURAL_LANGUAGE_DIRECT,Banana Leaf,NOTE,Banana Leaf,1.0,EXACT_MATCH,57.0,A,Exact canonical Note label; present in 57 perfumes
NATURAL_LANGUAGE_DIRECT,Banksia Australian,NOTE,Banksia Australian,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Baobab,NOTE,Baobab,1.0,EXACT_MATCH,9.0,A,Exact canonical Note label; present in 9 perfumes
NATURAL_LANGUAGE_DIRECT,Barberry,NOTE,Barberry,1.0,EXACT_MATCH,16.0,A,Exact canonical Note label; present in 16 perfumes
NATURAL_LANGUAGE_DIRECT,Bark,NOTE,Bark,1.0,EXACT_MATCH,134.0,A,Exact canonical Note label; present in 134 perfumes
NATURAL_LANGUAGE_DIRECT,Barley,NOTE,Barley,1.0,EXACT_MATCH,66.0,A,Exact canonical Note label; present in 66 perfumes
NATURAL_LANGUAGE_DIRECT,Barnyard,NOTE,Barnyard,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Barrenwort,NOTE,Barrenwort,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Basil,NOTE,Basil,1.0,EXACT_MATCH,2857.0,A,"Exact canonical Note label; present in 2,857 perfumes"
NATURAL_LANGUAGE_DIRECT,Basil Leaf,NOTE,Basil Leaf,1.0,EXACT_MATCH,20.0,A,Exact canonical Note label; present in 20 perfumes
NATURAL_LANGUAGE_DIRECT,Batida,NOTE,Batida,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Bay Leaf,NOTE,Bay Leaf,1.0,EXACT_MATCH,678.0,A,Exact canonical Note label; present in 678 perfumes
NATURAL_LANGUAGE_DIRECT,Bay essence,NOTE,Bay essence,1.0,EXACT_MATCH,18.0,A,Exact canonical Note label; present in 18 perfumes
NATURAL_LANGUAGE_DIRECT,Beach grass,NOTE,Beach grass,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Beachheather,NOTE,Beachheather,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Bearberry,NOTE,Bearberry,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Beech,NOTE,Beech,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Beer,NOTE,Beer,1.0,EXACT_MATCH,17.0,A,Exact canonical Note label; present in 17 perfumes
NATURAL_LANGUAGE_DIRECT,Beer/Ale,NOTE,Beer/Ale,1.0,EXACT_MATCH,10.0,A,Exact canonical Note label; present in 10 perfumes
NATURAL_LANGUAGE_DIRECT,Beeswax,NOTE,Beeswax,1.0,EXACT_MATCH,663.0,A,Exact canonical Note label; present in 663 perfumes
NATURAL_LANGUAGE_DIRECT,Beetroot,NOTE,Beetroot,1.0,EXACT_MATCH,18.0,A,Exact canonical Note label; present in 18 perfumes
NATURAL_LANGUAGE_DIRECT,Begonia,NOTE,Begonia,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Behini Tree,NOTE,Behini Tree,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Belambra tree,NOTE,Belambra tree,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Belanis,NOTE,Belanis,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Belladonna,NOTE,Belladonna,1.0,EXACT_MATCH,21.0,A,Exact canonical Note label; present in 21 perfumes
NATURAL_LANGUAGE_DIRECT,Bellflower,NOTE,Bellflower,1.0,EXACT_MATCH,116.0,A,Exact canonical Note label; present in 116 perfumes
NATURAL_LANGUAGE_DIRECT,Bellini,NOTE,Bellini,1.0,EXACT_MATCH,29.0,A,Exact canonical Note label; present in 29 perfumes
NATURAL_LANGUAGE_DIRECT,Bengal Pepper,NOTE,Bengal Pepper,1.0,EXACT_MATCH,4.0,A,Exact canonical Note label; present in 4 perfumes
NATURAL_LANGUAGE_DIRECT,Benzoin,NOTE,Benzoin,1.0,EXACT_MATCH,7033.0,A,"Exact canonical Note label; present in 7,033 perfumes"
NATURAL_LANGUAGE_DIRECT,Bergamot,NOTE,Bergamot,1.0,EXACT_MATCH,36337.0,A,"Exact canonical Note label; present in 36,337 perfumes"
NATURAL_LANGUAGE_DIRECT,Bergamot Blossom,NOTE,Bergamot Blossom,1.0,EXACT_MATCH,26.0,A,Exact canonical Note label; present in 26 perfumes
NATURAL_LANGUAGE_DIRECT,Bergamot Leaf,NOTE,Bergamot Leaf,1.0,EXACT_MATCH,29.0,A,Exact canonical Note label; present in 29 perfumes
NATURAL_LANGUAGE_DIRECT,Berries,NOTE,Berries,1.0,EXACT_MATCH,124.0,A,Exact canonical Note label; present in 124 perfumes
NATURAL_LANGUAGE_DIRECT,Berry Fruits,NOTE,Berry Fruits,1.0,EXACT_MATCH,48.0,A,Exact canonical Note label; present in 48 perfumes
NATURAL_LANGUAGE_DIRECT,Betel Leaf,NOTE,Betel Leaf,1.0,EXACT_MATCH,9.0,A,Exact canonical Note label; present in 9 perfumes
NATURAL_LANGUAGE_DIRECT,Betel Pepper,NOTE,Betel Pepper,1.0,EXACT_MATCH,13.0,A,Exact canonical Note label; present in 13 perfumes
NATURAL_LANGUAGE_DIRECT,Big Strawberry,NOTE,Big Strawberry,1.0,EXACT_MATCH,354.0,A,Exact canonical Note label; present in 354 perfumes
NATURAL_LANGUAGE_DIRECT,Bigarade,NOTE,Bigarade,1.0,EXACT_MATCH,66.0,A,Exact canonical Note label; present in 66 perfumes
NATURAL_LANGUAGE_DIRECT,Bigarane™,NOTE,Bigarane™,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Birch,NOTE,Birch,1.0,EXACT_MATCH,1360.0,A,"Exact canonical Note label; present in 1,360 perfumes"
NATURAL_LANGUAGE_DIRECT,Birch Leaf,NOTE,Birch Leaf,1.0,EXACT_MATCH,119.0,A,Exact canonical Note label; present in 119 perfumes
NATURAL_LANGUAGE_DIRECT,Birch Tar,NOTE,Birch Tar,1.0,EXACT_MATCH,330.0,A,Exact canonical Note label; present in 330 perfumes
NATURAL_LANGUAGE_DIRECT,Bird cherry,NOTE,Bird cherry,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Biryani,NOTE,Biryani,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Bisabolene,NOTE,Bisabolene,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Biscotti,NOTE,Biscotti,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Biscuit,NOTE,Biscuit,1.0,EXACT_MATCH,151.0,A,Exact canonical Note label; present in 151 perfumes
NATURAL_LANGUAGE_DIRECT,Bitter Almond,NOTE,Bitter Almond,1.0,EXACT_MATCH,626.0,A,Exact canonical Note label; present in 626 perfumes
NATURAL_LANGUAGE_DIRECT,Bitter Orange,NOTE,Bitter Orange,1.0,EXACT_MATCH,1809.0,A,"Exact canonical Note label; present in 1,809 perfumes"
NATURAL_LANGUAGE_DIRECT,Bitter Orange Blossom,NOTE,Bitter Orange Blossom,1.0,EXACT_MATCH,48.0,A,Exact canonical Note label; present in 48 perfumes
NATURAL_LANGUAGE_DIRECT,Bitter melon,NOTE,Bitter melon,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Black Amber,NOTE,Black Amber,1.0,EXACT_MATCH,224.0,A,Exact canonical Note label; present in 224 perfumes
NATURAL_LANGUAGE_DIRECT,Black Basil,NOTE,Black Basil,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Black Cardamom,NOTE,Black Cardamom,1.0,EXACT_MATCH,53.0,A,Exact canonical Note label; present in 53 perfumes
NATURAL_LANGUAGE_DIRECT,Black Cherry,NOTE,Black Cherry,1.0,EXACT_MATCH,246.0,A,Exact canonical Note label; present in 246 perfumes
NATURAL_LANGUAGE_DIRECT,Black Clover,NOTE,Black Clover,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Black Currant,NOTE,Black Currant,1.0,EXACT_MATCH,5560.0,A,"Exact canonical Note label; present in 5,560 perfumes"
NATURAL_LANGUAGE_DIRECT,Black Currant Blossom,NOTE,Black Currant Blossom,1.0,EXACT_MATCH,72.0,A,Exact canonical Note label; present in 72 perfumes
NATURAL_LANGUAGE_DIRECT,Black Diamond,NOTE,Black Diamond,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Black Elder,NOTE,Black Elder,1.0,EXACT_MATCH,112.0,A,Exact canonical Note label; present in 112 perfumes
NATURAL_LANGUAGE_DIRECT,Black Freesia,NOTE,Black Freesia,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Black Gardenia,NOTE,Black Gardenia,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Black Iris,NOTE,Black Iris,1.0,EXACT_MATCH,26.0,A,Exact canonical Note label; present in 26 perfumes
NATURAL_LANGUAGE_DIRECT,Black Leather,NOTE,Black Leather,1.0,EXACT_MATCH,73.0,A,Exact canonical Note label; present in 73 perfumes
NATURAL_LANGUAGE_DIRECT,Black Licorice,NOTE,Black Licorice,1.0,EXACT_MATCH,34.0,A,Exact canonical Note label; present in 34 perfumes
NATURAL_LANGUAGE_DIRECT,Black Musk,NOTE,Black Musk,1.0,EXACT_MATCH,199.0,A,Exact canonical Note label; present in 199 perfumes
NATURAL_LANGUAGE_DIRECT,Black Narcissus,NOTE,Black Narcissus,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Black Orchid,NOTE,Black Orchid,1.0,EXACT_MATCH,141.0,A,Exact canonical Note label; present in 141 perfumes
NATURAL_LANGUAGE_DIRECT,Black Pepper,NOTE,Black Pepper,1.0,EXACT_MATCH,4795.0,A,"Exact canonical Note label; present in 4,795 perfumes"
NATURAL_LANGUAGE_DIRECT,Black Pomegranate,NOTE,Black Pomegranate,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Black Rose,NOTE,Black Rose,1.0,EXACT_MATCH,155.0,A,Exact canonical Note label; present in 155 perfumes
NATURAL_LANGUAGE_DIRECT,Black Sapote,NOTE,Black Sapote,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Black Sesame,NOTE,Black Sesame,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Black Spruce,NOTE,Black Spruce,1.0,EXACT_MATCH,63.0,A,Exact canonical Note label; present in 63 perfumes
NATURAL_LANGUAGE_DIRECT,Black Tea,NOTE,Black Tea,1.0,EXACT_MATCH,927.0,A,Exact canonical Note label; present in 927 perfumes
NATURAL_LANGUAGE_DIRECT,Black Vanilla Husk,NOTE,Black Vanilla Husk,1.0,EXACT_MATCH,140.0,A,Exact canonical Note label; present in 140 perfumes
NATURAL_LANGUAGE_DIRECT,Black Violet,NOTE,Black Violet,1.0,EXACT_MATCH,90.0,A,Exact canonical Note label; present in 90 perfumes
NATURAL_LANGUAGE_DIRECT,Black Walnut,NOTE,Black Walnut,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Black and Pink Pepper,NOTE,Black and Pink Pepper,1.0,EXACT_MATCH,52.0,A,Exact canonical Note label; present in 52 perfumes
NATURAL_LANGUAGE_DIRECT,Black currant leaf,NOTE,Black currant leaf,1.0,EXACT_MATCH,182.0,A,Exact canonical Note label; present in 182 perfumes
NATURAL_LANGUAGE_DIRECT,Black hemlock or Tsuga,NOTE,Black hemlock or Tsuga,1.0,EXACT_MATCH,14.0,A,Exact canonical Note label; present in 14 perfumes
NATURAL_LANGUAGE_DIRECT,Black locust,NOTE,Black locust,1.0,EXACT_MATCH,82.0,A,Exact canonical Note label; present in 82 perfumes
NATURAL_LANGUAGE_DIRECT,Black locust Honey,NOTE,Black locust Honey,1.0,EXACT_MATCH,12.0,A,Exact canonical Note label; present in 12 perfumes
NATURAL_LANGUAGE_DIRECT,Black locust leaf,NOTE,Black locust leaf,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Blackberry,NOTE,Blackberry,1.0,EXACT_MATCH,1342.0,A,"Exact canonical Note label; present in 1,342 perfumes"
NATURAL_LANGUAGE_DIRECT,Blackberry Blossom,NOTE,Blackberry Blossom,1.0,EXACT_MATCH,10.0,A,Exact canonical Note label; present in 10 perfumes
NATURAL_LANGUAGE_DIRECT,Blackberry leaf,NOTE,Blackberry leaf,1.0,EXACT_MATCH,15.0,A,Exact canonical Note label; present in 15 perfumes
NATURAL_LANGUAGE_DIRECT,Blackcurrant,NOTE,Blackcurrant,1.0,EXACT_MATCH,1404.0,A,"Exact canonical Note label; present in 1,404 perfumes"
NATURAL_LANGUAGE_DIRECT,Blackcurrant Juice,NOTE,Blackcurrant Juice,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Blackcurrant Syrup,NOTE,Blackcurrant Syrup,1.0,EXACT_MATCH,64.0,A,Exact canonical Note label; present in 64 perfumes
NATURAL_LANGUAGE_DIRECT,Blackthorn,NOTE,Blackthorn,1.0,EXACT_MATCH,9.0,A,Exact canonical Note label; present in 9 perfumes
NATURAL_LANGUAGE_DIRECT,Blackwood,NOTE,Blackwood,1.0,EXACT_MATCH,50.0,A,Exact canonical Note label; present in 50 perfumes
NATURAL_LANGUAGE_DIRECT,Blonde Tobacco,NOTE,Blonde Tobacco,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Blonde Woods,NOTE,Blonde Woods,1.0,EXACT_MATCH,218.0,A,Exact canonical Note label; present in 218 perfumes
NATURAL_LANGUAGE_DIRECT,Blood,NOTE,Blood,1.0,EXACT_MATCH,76.0,A,Exact canonical Note label; present in 76 perfumes
NATURAL_LANGUAGE_DIRECT,Blood Grapefruit,NOTE,Blood Grapefruit,1.0,EXACT_MATCH,62.0,A,Exact canonical Note label; present in 62 perfumes
NATURAL_LANGUAGE_DIRECT,Blood Mandarin,NOTE,Blood Mandarin,1.0,EXACT_MATCH,159.0,A,Exact canonical Note label; present in 159 perfumes
NATURAL_LANGUAGE_DIRECT,Blood Orange,NOTE,Blood Orange,1.0,EXACT_MATCH,1289.0,A,"Exact canonical Note label; present in 1,289 perfumes"
NATURAL_LANGUAGE_DIRECT,Blue Amber,NOTE,Blue Amber,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Bugle,NOTE,Blue Bugle,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Curacao,NOTE,Blue Curacao,1.0,EXACT_MATCH,11.0,A,Exact canonical Note label; present in 11 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Cypress,NOTE,Blue Cypress,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Hyacinth,NOTE,Blue Hyacinth,1.0,EXACT_MATCH,27.0,A,Exact canonical Note label; present in 27 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Lavender,NOTE,Blue Lavender,1.0,EXACT_MATCH,35.0,A,Exact canonical Note label; present in 35 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Lilies,NOTE,Blue Lilies,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Lotus,NOTE,Blue Lotus,1.0,EXACT_MATCH,183.0,A,Exact canonical Note label; present in 183 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Margarita,NOTE,Blue Margarita,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Pea Flower,NOTE,Blue Pea Flower,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Poppy,NOTE,Blue Poppy,1.0,EXACT_MATCH,7.0,A,Exact canonical Note label; present in 7 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Rose,NOTE,Blue Rose,1.0,EXACT_MATCH,22.0,A,Exact canonical Note label; present in 22 perfumes
NATURAL_LANGUAGE_DIRECT,Blue Sage,NOTE,Blue Sage,1.0,EXACT_MATCH,30.0,A,Exact canonical Note label; present in 30 perfumes
NATURAL_LANGUAGE_DIRECT,Bluebell,NOTE,Bluebell,1.0,EXACT_MATCH,19.0,A,Exact canonical Note label; present in 19 perfumes
NATURAL_LANGUAGE_DIRECT,Blueberry,NOTE,Blueberry,1.0,EXACT_MATCH,553.0,A,Exact canonical Note label; present in 553 perfumes
NATURAL_LANGUAGE_DIRECT,Blueberry Jam,NOTE,Blueberry Jam,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Blueberry Leaf,NOTE,Blueberry Leaf,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Bohea (Wuyi Tea),NOTE,Bohea (Wuyi Tea),1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Bois d'Encens,NOTE,Bois d'Encens,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Boisiris,NOTE,Boisiris,1.0,EXACT_MATCH,3.0,A,Exact canonical Note label; present in 3 perfumes
NATURAL_LANGUAGE_DIRECT,Boletus edulis,NOTE,Boletus edulis,1.0,EXACT_MATCH,32.0,A,Exact canonical Note label; present in 32 perfumes
NATURAL_LANGUAGE_DIRECT,Bonbon,NOTE,Bonbon,1.0,EXACT_MATCH,6.0,A,Exact canonical Note label; present in 6 perfumes
NATURAL_LANGUAGE_DIRECT,Boozy Notes,NOTE,Boozy Notes,1.0,EXACT_MATCH,20.0,A,Exact canonical Note label; present in 20 perfumes
NATURAL_LANGUAGE_DIRECT,Borage,NOTE,Borage,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Borneol,NOTE,Borneol,1.0,EXACT_MATCH,18.0,A,Exact canonical Note label; present in 18 perfumes
NATURAL_LANGUAGE_DIRECT,Boronia,NOTE,Boronia,1.0,EXACT_MATCH,106.0,A,Exact canonical Note label; present in 106 perfumes
NATURAL_LANGUAGE_DIRECT,Bottlebrushes,NOTE,Bottlebrushes,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Bougainvillea,NOTE,Bougainvillea,1.0,EXACT_MATCH,19.0,A,Exact canonical Note label; present in 19 perfumes
NATURAL_LANGUAGE_DIRECT,Bourbon Geranium,NOTE,Bourbon Geranium,1.0,EXACT_MATCH,163.0,A,Exact canonical Note label; present in 163 perfumes
NATURAL_LANGUAGE_DIRECT,Bourbon Pepper,NOTE,Bourbon Pepper,1.0,EXACT_MATCH,23.0,A,Exact canonical Note label; present in 23 perfumes
NATURAL_LANGUAGE_DIRECT,Bourbon Rose,NOTE,Bourbon Rose,1.0,EXACT_MATCH,18.0,A,Exact canonical Note label; present in 18 perfumes
NATURAL_LANGUAGE_DIRECT,Bourbon Vanilla,NOTE,Bourbon Vanilla,1.0,EXACT_MATCH,1104.0,A,"Exact canonical Note label; present in 1,104 perfumes"
NATURAL_LANGUAGE_DIRECT,Bourbon Vetiver,NOTE,Bourbon Vetiver,1.0,EXACT_MATCH,125.0,A,Exact canonical Note label; present in 125 perfumes
NATURAL_LANGUAGE_DIRECT,Bourbon Whiskey,NOTE,Bourbon Whiskey,1.0,EXACT_MATCH,74.0,A,Exact canonical Note label; present in 74 perfumes
NATURAL_LANGUAGE_DIRECT,Bourgeonal,NOTE,Bourgeonal,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Boysenberry,NOTE,Boysenberry,1.0,EXACT_MATCH,18.0,A,Exact canonical Note label; present in 18 perfumes
NATURAL_LANGUAGE_DIRECT,Bran,NOTE,Bran,1.0,EXACT_MATCH,63.0,A,Exact canonical Note label; present in 63 perfumes
NATURAL_LANGUAGE_DIRECT,Brandy,NOTE,Brandy,1.0,EXACT_MATCH,160.0,A,Exact canonical Note label; present in 160 perfumes
NATURAL_LANGUAGE_DIRECT,Brazil nut,NOTE,Brazil nut,1.0,EXACT_MATCH,19.0,A,Exact canonical Note label; present in 19 perfumes
NATURAL_LANGUAGE_DIRECT,Brazilian Mandarin,NOTE,Brazilian Mandarin,1.0,EXACT_MATCH,13.0,A,Exact canonical Note label; present in 13 perfumes
NATURAL_LANGUAGE_DIRECT,Brazilian Orange,NOTE,Brazilian Orange,1.0,EXACT_MATCH,168.0,A,Exact canonical Note label; present in 168 perfumes
NATURAL_LANGUAGE_DIRECT,Brazilian Redwood,NOTE,Brazilian Redwood,1.0,EXACT_MATCH,30.0,A,Exact canonical Note label; present in 30 perfumes
NATURAL_LANGUAGE_DIRECT,Brazilian Rosewood,NOTE,Brazilian Rosewood,1.0,EXACT_MATCH,761.0,A,Exact canonical Note label; present in 761 perfumes
NATURAL_LANGUAGE_DIRECT,Brazilian Spices,NOTE,Brazilian Spices,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Bread,NOTE,Bread,1.0,EXACT_MATCH,92.0,A,Exact canonical Note label; present in 92 perfumes
NATURAL_LANGUAGE_DIRECT,Bread Flower,NOTE,Bread Flower,1.0,EXACT_MATCH,5.0,A,Exact canonical Note label; present in 5 perfumes
NATURAL_LANGUAGE_DIRECT,Breadnut,NOTE,Breadnut,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Breu-Branco,NOTE,Breu-Branco,1.0,EXACT_MATCH,35.0,A,Exact canonical Note label; present in 35 perfumes
NATURAL_LANGUAGE_DIRECT,Brick,NOTE,Brick,1.0,EXACT_MATCH,1.0,A,Exact canonical Note label; present in 1 perfumes
NATURAL_LANGUAGE_DIRECT,Brioche,NOTE,Brioche,1.0,EXACT_MATCH,14.0,A,Exact canonical Note label; present in 14 perfumes
NATURAL_LANGUAGE_DIRECT,Bromelia,NOTE,Bromelia,1.0,EXACT_MATCH,4.0,A,Exact canonical Note label; present in 4 perfumes
NATURAL_LANGUAGE_DIRECT,Broom,NOTE,Broom,1.0,EXACT_MATCH,213.0,A,Exact canonical Note label; present in 213 perfumes
NATURAL_LANGUAGE_DIRECT,Brown Scotch Tape,NOTE,Brown Scotch Tape,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Brown sugar,NOTE,Brown sugar,1.0,EXACT_MATCH,583.0,A,Exact canonical Note label; present in 583 perfumes
NATURAL_LANGUAGE_DIRECT,Brownie,NOTE,Brownie,1.0,EXACT_MATCH,9.0,A,Exact canonical Note label; present in 9 perfumes
NATURAL_LANGUAGE_DIRECT,Bubbaloo,NOTE,Bubbaloo,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Bubble Gum,NOTE,Bubble Gum,1.0,EXACT_MATCH,119.0,A,Exact canonical Note label; present in 119 perfumes
NATURAL_LANGUAGE_DIRECT,Buchu or Agathosma,NOTE,Buchu or Agathosma,1.0,EXACT_MATCH,104.0,A,Exact canonical Note label; present in 104 perfumes
NATURAL_LANGUAGE_DIRECT,Buckwheat,NOTE,Buckwheat,1.0,EXACT_MATCH,4.0,A,Exact canonical Note label; present in 4 perfumes
NATURAL_LANGUAGE_DIRECT,Buckwheat Tea,NOTE,Buckwheat Tea,1.0,EXACT_MATCH,2.0,A,Exact canonical Note label; present in 2 perfumes
NATURAL_LANGUAGE_DIRECT,Buddha Wood,NOTE,Buddha Wood,1.0,EXACT_MATCH,39.0,A,Exact canonical Note label; present in 39 perfumes
