commercial_identity_id,canonical_brand,fragrance_name_normalized,concentration,product_form,candidate_family_id,has_purchase_signal,has_hwahae_signal,best_hwahae_rank,purchase_overlap_status,purchase_overlap_basis,matched_purchase_commercial_identity_id,member_count,purchase_member_count,hwahae_member_count,member_refs,fragrantica_match_attempted,fragrantica_match_status,fragrantica_id,fragrantica_match_basis,fragrantica_candidate_ids,fragrantica_match_score,fragrantica_candidate_names,fragrantica_match_margin,best_musinsa_rank,best_oliveyoung_rank,best_lotte_rank,fragrantica_verification_refusal
ci_cd172b21d5d3,Ralph Lauren,폴로,EDT,LIQUID_PERFUME,cf_26b922f6ff5e,True,False,,,,,1,1,0,musinsa:119,True,MATCH,890.0,"human confirmation review: brand, fragrance name, concentration/form compatible",890,1.0,Polo,,119.0,,,
ci_135a36451863,John Varvatos,아티산 블루,EDT,LIQUID_PERFUME,cf_a233df19cdf4,True,False,,,,,4,4,0,musinsa:120|musinsa:158|oliveyoung:90|oliveyoung:245,True,MATCH,35456.0,brand exact/explicit alias; name unique high similarity score=0.952 margin=0.119; concentration compatible; form compatible,35456|8339|46623|5534|63479,0.952381,Artisan Blu|Artisan Black|Artisan Pure|Artisan|XX Artisan,0.119048,120.0,90.0,,
ci_efb07b8e1a13,Maison Martin Margiela,레플리카 세일링 데이,EDT,LIQUID_PERFUME,cf_5f421e1ca0b5,True,False,,,,,2,2,0,musinsa:124|musinsa:183,True,MATCH,47891.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",47891,1.0,Sailing Day,,124.0,,,
ci_28ce250d3949,센티카,시그니처 플레르 에끌로,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_07c62b316683,True,False,,,,,1,1,0,musinsa:125,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,125.0,,,
ci_0dcd41256f4a,Jennifer Lopez,글로우 바이 제이로,EDT,LIQUID_PERFUME,cf_87a4f91d80c0,True,True,27.0,MATCH,brand_exact + identity_exact + EDT_exact,ci_0dcd41256f4a,5,4,1,musinsa:128|musinsa:245|oliveyoung:76|oliveyoung:156|hwahae:27,True,MATCH_REVIEW,,candidate retrieval only; name score=0.833 margin=0.218; manual confirmation required; concentration compatible,7582|111917|869|874|873,0.833333,Blue Glow by JLO|Glow|Glow|Live Luxe|Live,0.217949,128.0,76.0,,
ci_91145615bbf1,Maison Martin Margiela,레플리카 업 앳 던,EDT,LIQUID_PERFUME,cf_4f80c7198073,True,False,,,,,2,2,0,musinsa:129|musinsa:295,True,MATCH,120743.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",120743,1.0,Up At Dawn,,129.0,,,
ci_1ee603a82573,춘몽,도플 Doppel Perfume,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_fad911ab1a5a,True,False,,,,,1,1,0,musinsa:130,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,130.0,,,
ci_6f1a4c905a1d,Narciso Rodriguez,포 허 퓨어 머스크,EDP,LIQUID_PERFUME,cf_13facc73a65a,True,False,,,,,2,2,0,musinsa:133|musinsa:265,True,MATCH_REVIEW,,candidate retrieval only; name score=0.714 margin=0.000; manual confirmation required; no conflicting concentration record,88936|63293|11266|6576|88935,0.714286,Narciso Rodriguez For Her Musc Nude|Patchouli Musc|Narciso Rodriguez For Her Iridescent|Narciso Rodriguez for Him Musk|For Him Vetiver Musc,0.0,133.0,,,
ci_3e627a1be90a,Lanvin,레 플레르 드 랑방 워터 릴리,EDT,LIQUID_PERFUME,cf_5a059ff4708c,True,False,,,,,1,1,0,musinsa:134,True,NO_MATCH,,compatible candidate not found,37314|5798|69740|58715|5799,0.555556,Orange Ambre|Arpege Eclat d'Arpege|Water Lily|Modern Princess Blooming|Eclat d'Arpege Bijou Collector,0.010101,134.0,,,
ci_0ff12b1de629,Ralph Lauren,폴로 블루,EDT,LIQUID_PERFUME,cf_7fe17f19d2c9,True,False,,,,,4,4,0,musinsa:135|musinsa:177|oliveyoung:231|oliveyoung:232,True,MATCH,1198.0,brand exact/explicit alias; name exact score=1.000 margin=0.111; no conflicting concentration record; form compatible; llm reconstructed name exact,1198|1197|48111|1200|15202,1.0,Polo Blue|Polo Black|Polo Ultra Blue|Purple Label|Polo Blue Sport,0.111111,135.0,231.0,,
ci_de2d25789235,Tenui,베어,EDP,LIQUID_PERFUME,cf_91a9db25c751,True,False,,,,,1,1,0,musinsa:136,True,MATCH,114281.0,brand exact/explicit alias; name exact score=1.000 margin=0.429; no conflicting concentration record; form compatible; llm reconstructed name exact,114281|114285|114284|114282|114286,1.0,Bare|ADE|Bitter|Everyone|Feather,0.428571,136.0,,,
ci_9e3683e618f5,Kuoca,와일드피치,EDP,LIQUID_PERFUME,cf_13105055c047,True,False,,,,,1,1,0,musinsa:138,True,MATCH,114188.0,brand exact/explicit alias; name exact score=1.000 margin=0.692; no conflicting concentration record; form compatible; llm reconstructed name exact,114188|114189|114187,1.0,Wild Peach|Grapefruit Brûlée|Geisha Coffee,0.692308,138.0,,,
ci_ab36af4ff5b0,Maison Martin Margiela,레플리카 온어데이트,EDT,LIQUID_PERFUME,cf_e9b73492c6ee,True,False,,,,,2,2,0,musinsa:139|musinsa:213,True,NO_MATCH,,compatible candidate not found,78292|15260|31623|95923|47891,0.666667,On A Date|Flower Market|By the Fireplace|Afternoon Delight|Sailing Day,0.051282,139.0,,,
ci_7f3e7adcd39e,Elizabeth Arden,보,UNSPECIFIED,SOLID_FRAGRANCE,cf_1cd4e3bb8a03,True,False,,,,,1,1,0,musinsa:140,True,NO_MATCH,,compatible candidate not found,,,,,140.0,,,
ci_27c1466023f4,리베르,금목서 플라워 소사이어티 Flower Society,EDP,LIQUID_PERFUME,cf_4dd666d17f3a,True,False,,,,,1,1,0,musinsa:141,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,141.0,,,
ci_ead83e6160b4,Issey Miyake,르셀디세이,EDP,LIQUID_PERFUME,cf_14264746a3cb,True,False,,,,,3,3,0,musinsa:143|musinsa:283|oliveyoung:173,True,MATCH,95642.0,brand exact/explicit alias; name exact score=1.000 margin=0.111; no conflicting concentration record; form compatible; llm reconstructed name exact,95642|2529|725|125424|16973,1.0,Le Sel d’Issey|Soleil d'Issey|Le Feu d'Issey|Lumière d’Issey|Lune d’Issey,0.111111,143.0,173.0,,
ci_546041f781eb,Vivienne Westwood,성호 론도24,EDP,LIQUID_PERFUME,cf_2958af6edf7c,True,False,,,,,1,1,0,musinsa:145,True,NO_MATCH,,compatible candidate not found,1533|9989|21770|116577|1532,0.555556,Boudoir Sin Garden|Naughty Alice|Mon Boudoir|Boudoir 2025|Boudoir,0.022222,145.0,,,
ci_b691058531a8,Coach,체리,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_cbab37ae52ed,True,False,,,,,2,2,0,musinsa:146|oliveyoung:175,True,MATCH,122669.0,brand exact/explicit alias; name exact score=1.000 margin=0.429; no conflicting concentration record; form compatible; llm reconstructed name exact,122669|6765|38855|60332|21933,1.0,Coach Cherry|Coach Leatherware|Coach the Fragrance|Coach Blue|Coach Leatherware No. 03,0.428571,146.0,175.0,,
ci_12bd605a8d47,Sennok,베이비블러셔50ml,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_19a05011aa8d,True,False,,,,,1,1,0,musinsa:147,True,NO_MATCH,,compatible candidate not found,109566|123063|123062|109565|109564,0.666667,Baby Blusher|Sleeping Rose|Linen Citrus|Soap Clean Soap|Slow September,0.291667,147.0,,,
ci_69104ca504fb,포엘리에,우디&머스크향 옴므,EDP,LIQUID_PERFUME,cf_865169db3f97,True,False,,,,,1,1,0,musinsa:148,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,148.0,,,
ci_13239fdc7c7a,Vivienne Westwood,운학 콜린,EDP,LIQUID_PERFUME,cf_0f6ac39ed1f7,True,False,,,,,1,1,0,musinsa:149,True,NO_MATCH,,compatible candidate not found,9989|1533|21770|1535|1532,0.545455,Naughty Alice|Boudoir Sin Garden|Mon Boudoir|Libertine|Boudoir,0.116883,149.0,,,
ci_d118d49fa626,라퐁프,우드세이지앤씨솔트,UNSPECIFIED,LIQUID_PERFUME,cf_64e29ee5dfc7,True,False,,,,,1,1,0,musinsa:150,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,150.0,,,
ci_22b490f019e7,리베르,장미 생화향 로즈 제스트 Rose Zest,EDP,LIQUID_PERFUME,cf_b94ac9272a26,True,False,,,,,1,1,0,musinsa:153,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,153.0,,,
ci_dd2b9244c21e,SW19,5pm,EDP,LIQUID_PERFUME,cf_2ba1c4d112db,True,False,,,,,2,2,0,musinsa:155|musinsa:186,True,MATCH,133967.0,brand exact/explicit alias; name exact score=1.000 margin=0.333; no conflicting concentration record; form compatible,133967|93863|93862|125266|93864,1.0,5pm|3pm|9pm|8am|6am,0.333333,155.0,,,
ci_15637f950a6e,Tenui,페더,EDP,LIQUID_PERFUME,cf_75d8501e6c90,True,False,,,,,1,1,0,musinsa:156,True,MATCH,114286.0,brand exact/explicit alias; name exact score=1.000 margin=0.333; no conflicting concentration record; form compatible; llm reconstructed name exact,114286|114285|114284|114282|114283,1.0,Feather|ADE|Bitter|Everyone|NEUTRAL,0.333333,156.0,,,
ci_a50613603e2e,Lolita Lempicka,롤리타렘피카,EDP,LIQUID_PERFUME,cf_d4d69038efe4,True,False,,,,,1,1,0,musinsa:157,True,MATCH_REVIEW,,candidate retrieval only; name score=0.833 margin=0.167; manual confirmation required; no conflicting concentration record,56399|50183|51385|11909|40363,0.833333,L L'Attrape-Coeur|Lempicka Homme|LolitaLand|Lolita Lempicka Le Premier Parfum|Le Parfum de Lolita Lempicka,0.166667,157.0,,,
ci_526ec19a16c3,Coach,플로럴,EDP,LIQUID_PERFUME,cf_9252f805da84,True,False,,,,,1,1,0,musinsa:159,True,MATCH_REVIEW,,candidate retrieval only; name score=0.800 margin=0.133; manual confirmation required; concentration compatible,12572|75425|9371|50777|26619,0.8,Coach Poppy Flower|Open Road|Coach Poppy|Coach Platinum|Poppy Wild Flower,0.133333,159.0,,,
ci_778b0b7da2b4,밀크하우스캔들,오일 썬 키스드 피오니,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_9dda64c465e9,True,False,,,,,1,1,0,musinsa:160,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,160.0,,,
ci_930cf33cf7ca,Vivienne Westwood,기프트패키지,PARFUM_UNSPECIFIED,HAIR_FRAGRANCE,cf_a754e4dadb93,True,False,,,,,1,1,0,musinsa:162,True,NO_MATCH,,compatible candidate not found,,,,,162.0,,,
ci_d957da2d1808,Versace,맨 오 플래쉬,EDT,LIQUID_PERFUME,cf_82e0461d78ec,True,False,,,,,2,2,0,musinsa:164|musinsa:240,True,NO_MATCH,,compatible candidate not found,16657|645|643|70887|644,0.571429,Eros|Versace Woman|Versace Man|Tabac Imperial|Versace Man Eau Fraiche,0.0,164.0,,,
ci_67d99819899e,RboW,앰버생귄,EDP,LIQUID_PERFUME,cf_8baaeb375c00,True,False,,,,,1,1,0,musinsa:167,True,NO_MATCH,,compatible candidate not found,94903|94900|123061|94907|94904,0.631579,Case Study #23 Amber Sanguine|Case Study #11 Monsoon|Santal Bleu|Case Study Untitled RboW X Eddie Kang Edition 500|Case Study #3 O.A.C,0.231579,167.0,,,
ci_ce6521f1d93a,John Varvatos,아티산 블랙,EDT,LIQUID_PERFUME,cf_0f75cf52bfb2,True,False,,,,,4,4,0,musinsa:168|musinsa:244|oliveyoung:70|oliveyoung:196,True,MATCH,8339.0,brand exact/explicit alias; name exact score=1.000 margin=0.167; concentration compatible; form compatible; llm reconstructed name exact,8339|35456|22068|5534|63479,1.0,Artisan Black|Artisan Blu|Artisan Acqua|Artisan|XX Artisan,0.166667,168.0,70.0,,
ci_8464256d016c,Calvin Klein,씨케이원,EDT,LIQUID_PERFUME,cf_f6ed85075361,True,False,,,,,1,1,0,musinsa:169,True,MATCH,276.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",276,1.0,CK One,,169.0,,,
ci_7d5b2da6bd1e,Bussi,해피벌쓰데이,EDP,LIQUID_PERFUME,cf_a9d4f7d2ff3a,True,False,,,,,1,1,0,musinsa:171,True,NO_MATCH,,compatible candidate not found,125758|125760|125756|125761|125757,0.666667,HBD|Veranda|Double X Love|Sum|B-612,0.066667,171.0,,,
ci_497d08e59bab,SW19,6am,EDP,LIQUID_PERFUME,cf_6053689b24d0,True,False,,,,,2,2,0,musinsa:172|musinsa:190,True,MATCH,93864.0,brand exact/explicit alias; name exact score=1.000 margin=0.333; concentration compatible; form compatible,93864|125266|133967|93863|93862,1.0,6am|8am|5pm|3pm|9pm,0.333333,172.0,,,
ci_9dc4ddf6a982,Adidas,아디다스 바이브 스파크 업,EDP,LIQUID_PERFUME,cf_73b28910e608,True,False,,,,,1,1,0,musinsa:173,True,MATCH,98468.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",98468,1.0,Spark Up,,173.0,,,
ci_31a28acedf24,플르부아,모닝소일,EDP,LIQUID_PERFUME,cf_4ac474fd91e8,True,False,,,,,2,2,0,musinsa:174|musinsa:247,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,174.0,,,
ci_c389c44c881a,RboW,도쿄 스트라이프,EDP,LIQUID_PERFUME,cf_55ba050fd4e0,True,False,,,,,1,1,0,musinsa:175,True,MATCH_REVIEW,,candidate retrieval only; name score=0.833 margin=0.300; manual confirmation required; no conflicting concentration record,123058|94905|123061|94904|94902,0.833333,Tokyo Stripe|Case Study #4 Black Wood|Santal Bleu|Case Study #3 O.A.C|Case Study #16 Atelier Chai,0.3,175.0,,,
ci_4c068584014c,Coach,우먼,EDT,LIQUID_PERFUME,cf_bc0cb6032d46,True,False,,,,,1,1,0,musinsa:176,True,NO_MATCH,,compatible candidate not found,45343|66267|60332|81391|6039,0.666667,Coach for Men|Coach Dreams Sunset|Coach Blue|Coach Green|Peony Splash,0.222222,176.0,,,
ci_ff5de9a9b99e,Lush,무민 무민밸리,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_a594e12f8f3f,True,False,,,,,1,1,0,musinsa:178,True,NO_MATCH,,compatible candidate not found,63225|10803|58192|57033|56380,0.545455,Elemental|Imogen Rose|Nero|Plum Rain Body Spray|Never Ever Om,0.0,178.0,,,
ci_53cfaa111d0d,Narciso Rodriguez,포 힘 블루 느와르,EDT,LIQUID_PERFUME,cf_0653fa66fc85,True,False,,,,,2,2,0,musinsa:181|musinsa:343,True,MATCH,31247.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",31247,1.0,Narciso Rodriguez for Him Bleu Noir,,181.0,,,
ci_0f5b3a1e90a1,Clean,클래식 레인,EDP,LIQUID_PERFUME,cf_287df7ccdef3,True,False,,,,,2,2,0,musinsa:184|musinsa:219,True,MATCH_REVIEW,,candidate retrieval only; name score=0.800 margin=0.073; manual confirmation required; no conflicting concentration record,71221|23032|60822|122655|73916,0.8,Clean Classic Warm Cotton|Cool Cotton|Clean Classic Summer Day|Caramel Swirl|Clean Classic Hello Summer,0.072727,184.0,,,
ci_c015a799d166,Lanvin,레 플레르 드 랑방 블루 오키드,EDT,LIQUID_PERFUME,cf_6e8326977e4f,True,True,82.0,MATCH,brand_alias + collection_label_normalized + identity_exact + EDT_exact,ci_c015a799d166,2,1,1,musinsa:188|hwahae:82,True,NO_MATCH,,compatible candidate not found,69741|37314|5798|14014|49543,0.540541,Blue Orchid|Orange Ambre|Arpege Eclat d'Arpege|Arpege Eau Delicieuse|Lavande,0.040541,188.0,,,
ci_d0f1ec6b5268,Atelier Faye,마이스킨벗베터,UNSPECIFIED,LIQUID_PERFUME,cf_c4fcdf26efac,True,False,,,,,1,1,0,musinsa:189,True,NO_MATCH,,brand unresolved or fragrance name empty,,,,,189.0,,,
ci_90e038c982e8,에이오지,레이,EDP,LIQUID_PERFUME,cf_dc6ee3ba5d1f,True,False,,,,,1,1,0,musinsa:191,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,191.0,,,
ci_df87c84ede43,시머스,애프터 샤워,EDP,LIQUID_PERFUME,cf_524da9ca314e,True,False,,,,,1,1,0,musinsa:192,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,192.0,,,
ci_f450a6755aed,John Varvatos,XX 아티산 틸,EDT,LIQUID_PERFUME,cf_b87f808d6ec9,True,False,,,,,1,1,0,musinsa:193,True,MATCH,73336.0,"human confirmation review: brand, fragrance name, concentration/form compatible",73336,1.0,XX Artisan Teal,,193.0,,,
ci_41d60a0e2fa1,Lanvin,모던 프린세스,EDP,LIQUID_PERFUME,cf_ff14c10b3fa7,True,False,,,,,3,3,0,musinsa:194|musinsa:206|musinsa:314,True,MATCH,38890.0,"human confirmation review: brand, fragrance name, concentration/form compatible",38890,1.0,Modern Princess,,194.0,,,
ci_9e0bd95ecae5,Elizabeth Arden,5번가,EDP,LIQUID_PERFUME,cf_4f8403d636af,True,False,,,,,1,1,0,musinsa:195,True,NO_MATCH,,compatible candidate not found,8497|81|4229|43880|66460,0.666667,5th Avenue Gold|5th Avenue|5th Avenue Nights|5th Avenue Royale|5th Avenue NYC Vibe,0.0,195.0,,,
ci_ea64a82edfc9,Maison Martin Margiela,레플리카 버블 바스,EDT,LIQUID_PERFUME,cf_7c7a8e3522b4,True,False,,,,,1,1,0,musinsa:196,True,NO_MATCH,,compatible candidate not found,30262|46301|31623|60105|20541,0.533333,At The Barber's|Wicked Love|By the Fireplace|Bubble Bath|Jazz Club,0.033333,196.0,,,
ci_30d2393db880,Versace,베르사체 크리스탈 에메랄드,EDP,LIQUID_PERFUME,cf_6e89820e43e4,True,False,,,,,1,1,0,musinsa:197,True,MATCH,115545.0,"snapshot manual confirmation: brand, fragrance name, concentration/form compatible",115545,1.0,Crystal Emerald,,197.0,,,
ci_0261ff4bed40,Bussi,아브라카다멈,EDP,LIQUID_PERFUME,cf_25db075599c6,True,False,,,,,1,1,0,musinsa:198,True,NO_MATCH,,compatible candidate not found,125760|125758|125756|125761|125757,0.666667,Veranda|HBD|Double X Love|Sum|B-612,0.166667,198.0,,,
ci_2c2eb1b4a4b1,Atelier Faye,데이 오프,UNSPECIFIED,LIQUID_PERFUME,cf_e282c27e55c9,True,False,,,,,1,1,0,musinsa:200,True,NO_MATCH,,brand unresolved or fragrance name empty,,,,,200.0,,,
ci_376267ec02f1,d'Alba,리추얼 탠저린,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_be7cc56ce1ba,True,False,,,,,1,1,0,musinsa:201,True,MATCH_REVIEW,,candidate retrieval only; name score=0.706 margin=0.706; manual confirmation required; no conflicting concentration record,115976,0.705882,Ritual Tangerine,0.705882,201.0,,,
ci_17c80f7171f7,SW19,3pm,EDP,LIQUID_PERFUME,cf_26725cece962,True,False,,,,,2,2,0,musinsa:203|musinsa:225,True,MATCH,93863.0,brand exact/explicit alias; name exact score=1.000 margin=0.333; concentration compatible; form compatible,93863|133967|93862|125266|93864,1.0,3pm|5pm|9pm|8am|6am,0.333333,203.0,,,
ci_53a64fbdd1d7,Jimmy Choo,우먼,EDT,LIQUID_PERFUME,cf_60e60519a738,True,False,,,,,1,1,0,musinsa:205,True,MATCH,14109.0,"human confirmation review: brand, fragrance name, concentration/form compatible",14109,1.0,Jimmy Choo Eau de Toilette,,205.0,,,
ci_4f7f153d45a8,Maison Martin Margiela,레플리카 소울 오브 더 포레스트,EDP,LIQUID_PERFUME,cf_b777cf329c1d,True,False,,,,,1,1,0,musinsa:208,True,NO_MATCH,,compatible candidate not found,108779|41185|30262|119443|31623,0.545455,Celestial Whispers|Soul Of The Forest|At The Barber's|Jazz Club 2025 Holiday Limited Edition|By the Fireplace,0.067194,208.0,,,
ci_34501be0a36e,오브제,베르가못 레인,PARFUM_UNSPECIFIED,LIQUID_PERFUME,cf_598edf1a1d58,True,False,,,,,1,1,0,musinsa:212,True,NO_MATCH,,compatible candidate not found,120625|120623|120622|120621|120620,0.0,Объятие|Когда цветёт папоротник|Облака под нами|Садовник и роза|Кафе на краю Вселенной,0.0,212.0,,,
