source,source_rank,ranking_basis,ranking_period,source_product_id,brand_raw,product_name_raw,product_url,price_raw,collected_at,source_file,har_entry_index,cleaning_status,option_type,cleaning_rule,cleaning_reason,option_basis,option_reason,prior_review_context,audit_raw_csv_line,personal_fragrance_candidate_status,candidate_basis,previous_effective_basis,scope_review_ref
musinsa,75,판매수량순,3개월,6192807,플르부아,오 드 퍼퓸 EDP 히노끼 레더 50mL,https://www.musinsa.com/products/6192807,44800,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,76,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,76,판매수량순,3개월,3082576,유쏘풀,베리섹시 니치향수,https://www.musinsa.com/products/3082576,63000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,77,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,78,판매수량순,3개월,4265625,세이리,오스만투스 엑스트레 드 퍼퓸 50mL,https://www.musinsa.com/products/4265625,49000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,79,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,80,판매수량순,3개월,6502893,센슬,플로우 세트 (뮤트 크림 퍼퓸 플로우 미닛 + [미니] 퀵틴트 2종),https://www.musinsa.com/products/6502893,37000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,snapshot_option_review,고정 크림퍼퓸+틴트 세트; 2종은 틴트 구성으로 향수 선택 근거가 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,81,KEEP,personal_fragrance_scope_return,first_pass:main_solid_cream_stick,musinsa:80
musinsa,82,판매수량순,3개월,5115486,센녹,퍼퓸 슬로우셉템버 50ml,https://www.musinsa.com/products/5115486,76000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,83,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,83,판매수량순,3개월,6363686,비비앙,구름 오 드 퍼퓸 EDP 50ml,https://www.musinsa.com/products/6363686,91900,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,84,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,84,판매수량순,3개월,6211036,투데이이즈,인마이메모리 오드 퍼퓸 50ml,https://www.musinsa.com/products/6211036,62100,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,85,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,86,판매수량순,3개월,6257652,그라펜,멀티 유즈 바디 퍼퓸 스프레이 200ml,https://www.musinsa.com/products/6257652,24000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,87,KEEP,personal_fragrance_scope_return,first_pass:main_hair_body,musinsa:86
musinsa,88,판매수량순,3개월,1853991,폴로랄프로렌 퍼퓸,폴로 랄프 EDT 30ML,https://www.musinsa.com/products/1853991,59500,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,89,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,89,판매수량순,3개월,4771020,클린,클리어 쿨 코튼 EDP 60ML,https://www.musinsa.com/products/4771020,57750,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,90,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,92,판매수량순,3개월,1854001,폴로랄프로렌 퍼퓸,폴로 랄프 EDT 50ML,https://www.musinsa.com/products/1854001,80750,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,93,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,93,판매수량순,3개월,2637311,다슈,아쿠아 다이브 퍼퓸 50ml,https://www.musinsa.com/products/2637311,36800,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,94,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,94,판매수량순,3개월,5195327,돌체앤가바나,라이트 블루 오 드 뚜왈렛 30ml (리뉴얼),https://www.musinsa.com/products/5195327,83700,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,95,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,95,판매수량순,3개월,1910205,존바바토스,아티산 퓨어 EDT 75ML,https://www.musinsa.com/products/1910205,65400,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,96,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,96,판매수량순,3개월,3291576,유겐,INSPIRE 오 드 퍼퓸 50ML,https://www.musinsa.com/products/3291576,145000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,97,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,97,판매수량순,3개월,3764328,애프터블로우,솔리드 퍼퓸,https://www.musinsa.com/products/3764328,36000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,98,KEEP,personal_fragrance_scope_return,first_pass:main_solid_cream_stick,musinsa:97
musinsa,98,판매수량순,3개월,4771015,클린,클리어 애플 블로썸 EDP 60ML,https://www.musinsa.com/products/4771015,57750,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,99,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,99,판매수량순,3개월,6168034,헤트라스 뷰티,핸드메이드 퍼퓸 50ml 아틀리에 티,https://www.musinsa.com/products/6168034,64000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,100,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,100,판매수량순,3개월,5956388,엑스니힐로,블루 탈리스만 오드퍼퓸 10ml,https://www.musinsa.com/products/5956388,95000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,101,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,101,판매수량순,3개월,5467220,러쉬,29 하이 스트릿 30ml - 퍼퓸/향수,https://www.musinsa.com/products/5467220,80000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,102,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,102,판매수량순,3개월,3122053,메종 마르지엘라 퍼퓸,레플리카 웬 더 레인 스탑스 EDT 30ML,https://www.musinsa.com/products/3122053,122550,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,103,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,103,판매수량순,3개월,3863938,슬로우허밍,릴리프 퍼퓸밤,https://www.musinsa.com/products/3863938,21000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,104,KEEP,personal_fragrance_scope_return,first_pass:main_solid_cream_stick,musinsa:103
musinsa,107,판매수량순,3개월,5207339,센녹,솔리드퍼퓸 고체향수 7g,https://www.musinsa.com/products/5207339,31000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,108,KEEP,personal_fragrance_scope_return,first_pass:main_solid_cream_stick,musinsa:107
musinsa,108,판매수량순,3개월,4195075,스테판 움베르 루카,갓 오브 파이어 EAU DE PARFUM,https://www.musinsa.com/products/4195075,17550,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,109,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,109,판매수량순,3개월,1284601,엘리자베스아덴,그린티 센트 스프레이 EDC 30ml +향수 공병 증정,https://www.musinsa.com/products/1284601,17300,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,110,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,110,판매수량순,3개월,2004435,랑방 퍼퓸,에끌라 드 아르페쥬 EDP 30ML,https://www.musinsa.com/products/2004435,66600,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,111,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,111,판매수량순,3개월,6315662,엘리자베스아덴,그린티 스트로베리 바질 EDT 100ml +향수 공병 증정,https://www.musinsa.com/products/6315662,33500,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,112,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,112,판매수량순,3개월,5135059,메종 마르지엘라 퍼퓸,레플리카 네버 엔딩 썸머 EDT 30ML,https://www.musinsa.com/products/5135059,122550,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,113,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,113,판매수량순,3개월,4425213,비비앙,[명재현 PICK] 로스트우드 오 드 퍼퓸 EDP 50ml,https://www.musinsa.com/products/4425213,91900,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,114,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,114,판매수량순,3개월,4352290,이세이미야케 퍼퓸,르셀디세이 오드뚜왈렛 100ml,https://www.musinsa.com/products/4352290,108720,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,115,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
musinsa,115,판매수량순,3개월,3873835,베르사체 퍼퓸,에로스 EDT 100ML + 에로스 미니어처 [선물박스],https://www.musinsa.com/products/3873835,82500,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,34,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,116,KEEP,prior_confirmed_KEEP,first_pass:named_perfume,
