core_id,latin_core,korean_transliteration,reconstruction_status
760a112b642b8f1c,Rose Gold Edition,로즈 골드 에디션,OK
8abb33b9df1a0154,Santal Musc,상탈 뮈스크,OK
47ef5156722d826f,J'Adore L'Or 2017,쟈도르 로르 2017,OK
290c1013adbb4743,Romance Holiday Limited Edition,로맨스 홀리데이 리미티드 에디션,OK
1a73d11d4c443a75,Pour Femme Dylan Blue,뿌르 팜 딜런 블루,OK
b2bd6a50d3cebd41,Mon Paris Dazzling Lights Collector,몽 파리 대즐링 라이츠 컬렉터,OK
4d14efb2e6e0c39b,Black Opium Dazzling Lights Edition,블랙 오피움 대즐링 라이츠 에디션,OK
1abe8f65de7056a2,Musc Oil for Him,뮈스크 오일 포 힘,OK
a7a9e619acc8c73e,French Affair,프렌치 아프페일,UNCERTAIN
4fe04b2495f77749,24 rue de l'Université,24 뤼 드 루니벨시,UNCERTAIN
f8327d9a24667b3d,Opium 40th Anniversary Edition,오피움 40 스 애니버서리 에디션,OK
bbcc8c1a9cb9c63b,37 rue de Bellechasse,37 뤼 드 벨렉하스스,UNCERTAIN
699306425cae9698,6 place Saint Sulpice,6 플라스 생 술피스,UNCERTAIN
1e163ca74f7823de,L'Eau d'Issey Pure Nectar de Parfum,로 디세이 퓨어 넥타 드 퍼퓸,OK
cb26010cd994d4c1,Cuir de Russie Parfum,퀴르 드 뤼시 퍼퓸,OK
b9f3f541b31158b8,Sailing Day,세이링 데이,UNCERTAIN
3be5633f94a61e3e,Velvet Rose & Oud Rich,벨벳 로즈 앤 우드 리치,OK
0008ae1b6f171af1,Oud & Bergamot Rich,우드 앤 베르가못 리치,OK
66a3c860525d6d22,Tuberose Angelica Rich,튜베로즈 안젤리카 리치,OK
3e4c500ce87c02e4,Poison Girl Unexpected,쁘아종 걸 언익스펙티드,OK
2e5d0c712c781777,Black Opium 2018,블랙 오피움 2018,OK
c60d3dc68d8caa3f,Polo Ultra Blue,폴로 울트라 블루,OK
e5c8882e0f6737a7,CK One Summer 2018,씨케이 원 서머 2018,OK
38e9f322bdbf81c9,Homme Sport Very Cool Spray,옴므 스포트 베리 쿨 스프레이,OK
458f121a726dd598,L’Homme Bleue,롬므 블뢰,OK
0861ed8d98296563,Poppy & Barley,파피 앤 발레이,UNCERTAIN
e580fd0a51337dca,Primrose & Rye,프림로스 앤 례,UNCERTAIN
aab9595b9c5b71e0,Oat & Cornflower,오트 앤 콜은프로웰,UNCERTAIN
9f99be57529ede29,Honey & Crocus,허니 앤 크로쿠스,UNCERTAIN
4537cfd2ca4dcc38,Green Wheat & Meadowsweet,그린 우히트 앤 미도우쉬트,UNCERTAIN
063d59e9504e0ba8,The Cachemire,더 칵헤밀,UNCERTAIN
ec6c98c371b26e78,Terra Bella,테라 벨라,UNCERTAIN
4d4ce2dcfbfd51e4,Purple Oud,퍼플 우드,OK
e8783e8fd4b304a7,Souffle De Soie,소우프플 드 소이에,UNCERTAIN
a72466ae79497f04,Santal Noir,상탈 누아르,OK
95c0d6e7a0e1ecf1,Sakura,사쿠라,OK
07e5741ab2336fad,Rose Kabuki,로즈 카부키,UNCERTAIN
8f82f4ad7e03cf33,Patchouli Imperial,패출리 임페리얼,OK
4f89d2c74ce5dc9f,New Look 1947,뉴 룩 1947,OK
56d73c2172e42df5,Jasmin Des Anges,자스맹 데 앙,UNCERTAIN
de7cb23632127fe4,Lucky,럭키,OK
664f39b4d4fab0a8,Leather Oud,레더 우드,OK
f60f12d2eb088735,Gris Dior,그리 디올,OK
a2de5bc3341af9bf,Happy Hour,합피 아워,UNCERTAIN
295050d540c29c21,Grand Bal 2018,그랑 발 2018,OK
eb6e530dee616099,Rose Gipsy,로즈 집시,UNCERTAIN
51e7fb239c9b14e5,Diorissima,디오리스시마,UNCERTAIN
3c7fe9d5beb778f0,Fève Délicieuse 2018,페브 델리시외즈 2018,OK
f3a7ee1c7d7c8595,La Colle Noire 2018,라 콜 누아르 2018,OK
b195f1c30bf4e688,Belle De Jour,벨 드 주르,OK
211ae989539487ab,Bois D'Argent,부아 달상,UNCERTAIN
fb152c34b36ab1c4,Dioramour,디오라무르,OK
26646a4e8942d571,Balade Sauvage,바라드 소바쥬,UNCERTAIN
9b10923090e9e467,Mon Paris Couture,몽 파리 쿠튀르,OK
64cee382f8baeac8,Miss Dior Absolutely Blooming Roller Pearl,미스 디올 앱솔루틀리 블루밍 롤러 펄,OK
90e5162af449f4ac,Miss Dior Blooming Bouquet Roller Pearl,미스 디올 블루밍 부케 롤러 펄,OK
61926f8772ada6d3,Blouse,블라우스,OK
2058ed071acf1b17,Nomade,노마드,OK
6c52b0be0b6d4473,Modern Princess Eau Sensuelle,모던 프린세스 오 센슈엘,OK
32ec7d8ea991b654,Eternity Air For Women,이터니티 에어 포 우먼,OK
a55a3b3014eee93e,Eternity Air For Men,이터니티 에어 포 맨,OK
dfca23430d636ad5,Elevator Music,에레바톨 뮤직,UNCERTAIN
ea9eeee5cdc1589d,Chinotto di Liguria,키노토 디 리구리아,OK
a5249b17968b83ff,Fantastic Oud,판타스틱 우드,OK
700b818399d2cdc0,Aqua Gold,아쿠아 골드,OK
528cbcab9066da41,Orchid Powder,오키드 파우더,OK
ef8117895ff601e8,Vanilla Cake,바닐라 칵,UNCERTAIN
a521d026261a3639,Gold Incense,골드 인센스,OK
b1bbd88a28b82ba4,Hindu Kush,힌두 쿠시,UNCERTAIN
8dba7b5595381b74,Wild Python,와일드 피손,UNCERTAIN
37abd57d1ba79c26,L'Eau d'Issey Summer 2018,로 디세이 서머 2018,OK
1f9ebec8f26b53a5,L'Eau d'Issey Pour Homme Summer 2018,로 디세이 뿌르 옴므 서머 2018,OK
fa257a53ff55e91d,B-612,비 - 612,OK
f7996f9c48bc2c96,Vain & Naïve,방 앤 네브,UNCERTAIN
53268f919f728ae6,Romance Rosé,로맨스 로제,OK
3b3f238b089fdc94,Narciso Rouge,나르시소 루즈,OK
b974fd475466de91,Colognise,콜로니즈,OK
99c821373099ae10,Figaro,피가로,UNCERTAIN
6b8d2f67b8fc378f,Lavande,라방드,OK
40df96938da907fa,Vetyver 1964,베티버 1964,OK
bfb5294cc501ce3e,Euphoria Amber Gold,유포리아 앰버 골드,OK
5129a182b9f56736,Euphoria Amber Gold Men,유포리아 앰버 골드 맨,OK
41a77df69ba3a0de,Tropical Cherimoya,트로피컬 체리모야,OK
b8051c7b284197c4,Paris – Venise,파리 – 베니스,UNCERTAIN
2e4d7b5485b9a15c,Paris – Deauville,파리 – 디우빌르,UNCERTAIN
7f5d81f9f9d01f91,Paris – Biarritz,파리 – 비알리트즈,UNCERTAIN
c2722c8529680311,Jasmine Sambac & Marigold,재스민 삼박 앤 마리골드,UNCERTAIN
3da464261ad73b7e,Man Blue,맨 블루,OK
ff2caa76dabbb4af,Signature Red Dragon,시그니처 레드 드라곤,UNCERTAIN
7a2c2640d21fc65a,Signature Secret,시그니처 시크릿,OK
e889a40e29dff6e6,White Tie & Tiaras 2002,화이트 티에 앤 티아라스 2002,UNCERTAIN
8abde7d44751e66f,Bleu de Chanel Parfum,블루 드 샤넬 퍼퓸,OK
c9cf462f47395b75,Rose & White Musk Absolu,로즈 앤 화이트 머스크 압솔뤼,OK
dfa98a86cbd235cd,Rendez-vous à Moscou,랑데 - 부 아 모스우,UNCERTAIN
e537d89c69001114,Nuit D’Issey Noir Argent,뉘 디세이 누아르 알상,UNCERTAIN
91f3d08462a76891,Black Opium Sound Illusion,블랙 오피움 소운드 일루전,UNCERTAIN
22086b823fd68fbe,Éclat de Nuit,에끌라 드 뉘,OK
4331a732cb527d1b,Colonia Vaniglia,콜로니아 바닐리아,OK
b977b950c1ae31e5,Cloud,클라우드,OK
961bb496259add8c,Nocturama,녹투라마,UNCERTAIN
7a6b3d350a792323,CK One Platinum Edition,씨케이 원 플래티넘 에디션,OK
ff7af7933b71a848,Acqua Neroli,아쿠아 네롤리,OK
33c608d3e007a264,Polo Red Rush,폴로 레드 루시,UNCERTAIN
fdcf3a68ab665e3f,Cuir Celeste Par Mathieu Cesar,퀴르 세레스트 팔 마시으 세살,UNCERTAIN
478859746a432a8a,#Tank Plate for Him,#탱크 플레이트 포 힘,OK
ea73cf6d83043574,#Tank Plate for Her,#탱크 플레이트 포 허,OK
dbdfdc2e57d9aeb6,Eleventh Hour,에레벤스 아워,UNCERTAIN
be16d039f3878fbb,JV x NJ,제이브이 엑스 엔제이,OK
98fcec886e50a6ed,Honeysuckle & Davana,허니서클 앤 다바나,UNCERTAIN
958d7bae1b38c3ac,Joy by Dior,조이 바이 디올,OK
91e9f7278655ff65,L’Eau Super Majeure d’Issey,로 슈퍼 마죄르 디세이,OK
b39084dbc3a9d331,No 5 Red Edition,넘버 5 레드 에디션,OK
2c7bb398d6b9ec14,No 5 L'Eau Red Edition,넘버 5 로 레드 에디션,OK
fe3b9d1d6b501d64,No 5 Parfum Red Edition,넘버 5 퍼퓸 레드 에디션,OK
c39c56db9f8e25b1,Sweet Flowers,스위트 플라워스,OK
d9eae3704cd7cd01,Jardin Exclusif,자르댕 엑스클뤼지프,OK
5027aa377d0214ff,Amber Musk,앰버 머스크,OK
51571e893c9366d4,Leather Patchouli,레더 패출리,OK
5a6276bad094a7c8,Aoud Exclusif,아우드 엑스클뤼지프,OK
9d87ae9c5351d6e8,Vanille Exclusive,바니유 엑스클루시브,UNCERTAIN
99edf93986bdc13d,Mutiny,무티니,UNCERTAIN
3fcd2a14a36170f9,Birch & Black Pepper,버치 앤 블랙 페퍼,OK
9bd867a707b09396,JV x NJ Crimson,제이브이 엑스 엔제이 크림손,UNCERTAIN
762fd615e6aa8550,J'Adore Absolu,쟈도르 압솔뤼,OK
b4c5a4f8963cdcd8,Bakhoor,박훌,UNCERTAIN
812abdebe07fb086,For Her Oil Musc Parfum,포 허 오일 뮈스크 퍼퓸,OK
c39d646f10769b07,Explorer,익스플로러,OK
0303315a5207f67c,White Moss & Snowdrop,화이트 모스 앤 스노드롭,OK
962ea07f2b8e390e,Black Opium Gold Attraction Edition,블랙 오피움 골드 어트랙션 에디션,OK
12feea66dcf53e26,Mon Paris Gold Attraction Edition,몽 파리 골드 어트랙션 에디션,OK
b6208beca28835cb,Bois Des Iles Parfum,부아 데 일 퍼퓸,OK
c6531198330a6c4e,Colonia Artist Edition by Clym Evernden,콜로니아 알티스트 에디션 바이 클림 에벨은덴,UNCERTAIN
921e06ca0ce6801f,Collection Signature,컬렉션 시그니처,OK
ea60beaa83dd4d5f,Eros Flame,에로스 플레임,OK
7717007b8cce9b62,Ultimate Beach Day,얼티밋 비치 데이,OK
ec7e45932b2f5136,Ultimate Beach Night,얼티밋 비치 나이트,OK
d5cac8c6c881412b,Brompton Immortals,브롬프톤 이모털스,UNCERTAIN
8d75f018500f932e,Bronze Wood & Leather,브론즈 우드 앤 레더,UNCERTAIN
01a0ef909254de35,Eternity Flame For Men,이터니티 플레임 포 맨,OK
700436147771b1ea,Black Opium Intense,블랙 오피움 인텐스,OK
bdff1a26af250423,Holy Peony,홀리 피오니,OK
b579d00d3939d52a,Floral,플로럴,OK
ac3168ecda31c40b,Miss Dior 2019,미스 디올 2019,OK
0e30b3edc363c8e5,Miss Dior Roller Pearl 2019,미스 디올 롤러 펄 2019,OK
bc2024e5e8323ae4,Fresh Laundry & Lavender Eau Fraiche,프레시 런드리 앤 라벤더 오 프레슈,OK
43781909d0045b9f,Illicit Special Edition,일리싯 스페셜 에디션,OK
4522c4019ff6d747,Vision II,비전 II,OK
f4ee3f80ab954205,Vision III,비전 III,OK
0d0212d82bcae426,Under The Lemon Tree,언더 더 레몬 트리,UNCERTAIN
167f56b8917cca2a,Fresh Linens,프레시 리넨스,UNCERTAIN
b4bfbcb4690e3806,L'Eau D'Issey Pure Petale de Nectar,로 디세이 퓨어 페탈 드 넥타,OK
c88d7c3e793fea67,Pure Musc For Her,퓨어 뮈스크 포 허,OK
6898eca651435e72,CK One Collector's Edition,씨케이 원 컬렉터스 에디션,OK
133f36410e857726,Blossom Special Edition 2019,블로섬 스페셜 에디션 2019,OK
08374f0646d7e4a8,Whispers in the Library,위스퍼스 인 더 리브라리,UNCERTAIN
fbb47f9b1c8ceee6,Cade & Cedarwood,카드 앤 시더우드,UNCERTAIN
5a13284db999b321,Hemlock & Bergamot,헴록 앤 베르가못,UNCERTAIN
a679e578379b05aa,Lupin & Patchouli,루핀 앤 패출리,UNCERTAIN
0a3c569a8f8e3f06,Nettle & Wild Achillea,네트틀 앤 와일드 악힐리,UNCERTAIN
a7b8a10300653ccf,Willow & Amber,윌로우 앤 앰버,UNCERTAIN
bfc7cef8a4fe4d03,Lust in Paradise,루스트 인 파라다이스,UNCERTAIN
81c511ebf87c040e,Women,우먼,OK
a678197e6b57a433,Mon Paris Parfum Floral,몽 파리 퍼퓸 플로럴,OK
31e90a78249e91d1,Oud Dream,우드 드림,OK
799ec029d894c68e,Sensual Instinct,센슈얼 인스틴크트,UNCERTAIN
95554bed76b064ed,CK One Summer 2019,씨케이 원 서머 2019,OK
2fe8a1f730c402f2,Hypnotic Poison Roller Pearl,힙노틱 쁘아종 롤러 펄,OK
52ba8e8baed2aa97,Poison Girl Roller Pearl,쁘아종 걸 롤러 펄,OK
7d10dabfd0bdf8a1,Poison Girl Unexpected Roller Pearl,쁘아종 걸 언익스펙티드 롤러 펄,OK
757c39a76e0a7e78,J'Adore Roller Pearl,쟈도르 롤러 펄,OK
ac2cad9e1e8f7f18,Black Opium Make It Yours Fragrance Jacket Collection,블랙 오피움 막 잇 유어스 프래그런스 재킷 컬렉션,UNCERTAIN
0a3271bf44730e09,Oud Musc,우드 뮈스크,OK
c66be8e74359a5ed,L'Eau d'Issey Shade of Sunrise,로 디세이 셰이드 오브 순리,UNCERTAIN
f4ab2747cdcf603b,L'Eau d'Issey Pure Shade of Flower,로 디세이 퓨어 셰이드 오브 플라워,OK
8f3d6df4f57abbf9,L'Eau d'Issey pour Homme Shade of Lagoon,로 디세이 뿌르 옴므 셰이드 오브 라군,OK
4e36cfeac93a4103,L'Eau Majeure d'Issey Shade of Sea,로 마죄르 디세이 셰이드 오브 씨,OK
97a7a5b2971f7104,Soleil d'Italie,솔레이 디타리,UNCERTAIN
3655ad182bc631a7,#Tank Custom For Her,#탱크 쿠스톰 포 허,UNCERTAIN
ab02c83700edf57e,#Tank Custom For Him,#탱크 쿠스톰 포 힘,UNCERTAIN
4954028afd3555c4,Eternity For Men Summer 2019,이터니티 포 맨 서머 2019,OK
2327e0920ed6ed26,Eternity Summer 2019,이터니티 서머 2019,OK
842f227c9988aa46,A Girl In Capri,어 걸 인 카프리,OK
e5f0f5effd165197,Silk Blossom 2019,실크 블로섬 2019,OK
93844ad7840fff4b,Star Magnolia 2019,스타 매그놀리아 2019,OK
4bb95c5b8c1d6047,Orange Blossom 2019,오렌지 블로섬 2019,OK
321485f530a87bdd,Frangipani Flower,프란지파니 플라워,UNCERTAIN
c22e46df74eec660,Black Opium Exotic Illusion,블랙 오피움 이그조틱 일루전,OK
f4d764427d5bc721,Sundazed,순다세드,UNCERTAIN
a438111030cf1375,Ani,아니,UNCERTAIN
512928b956b37676,Nefs,네프스,UNCERTAIN
062391aeae6a754a,Unutamam,우누타맘,UNCERTAIN
8b9a8882407a5937,Muskane,무스칸,UNCERTAIN
9e6b62dbf036bcb9,Florane,프로란,UNCERTAIN
593301a0244fa6cd,Safran Colognise,사프란 콜로니즈,OK
59c2b71a8f4215d4,Paris – Riviera,파리 – 리비에라,OK
077d40fef10bb8e5,Instant Crush,인스탄트 크러시,UNCERTAIN
4cac6fde3003fe7b,Vetiver Patchouli,베티버 패출리,OK
2aaee282b671f11c,Grain de Poudre,그라에이은 드 푸드르,UNCERTAIN
272f9e575816d130,Ristretto Intense Café,리스트레트토 인텐스 카페,UNCERTAIN
e49c206bbcd3db2e,Solar Bloom,솔라 블룸,OK
3f998d8669238e6f,Nuit d'Issey Pulse Of The Night,뉘 디세이 풀 오브 더 나이트,UNCERTAIN
9a9e9c43a7880f5d,La Nuit de L'Homme,라 뉘 드 롬므,OK
1c28dae6ffcbf463,Endless Summer,엔들리스 서머,OK
cfc0abe6884a21e0,Velvet Rose & Oud Intense,벨벳 로즈 앤 우드 인텐스,OK
c368d9a8a408c289,Myrrh & Tonka Intense,미르 앤 통카 인텐스,OK
a15216bac0ad44f8,Muguet & Skin,무구에트 앤 스킨,UNCERTAIN
8622faf9b98fd818,Nude Santal & Heliotrope,누드 상탈 앤 헤리오트롭,UNCERTAIN
7fec862ec5f16c96,Saguaro Blossom & Sand,사구아로 블로섬 앤 샌드,UNCERTAIN
04254856c0fad711,Sweetbriar & Moss,쉬트브리알 앤 모스,UNCERTAIN
caf76a6963e372ac,Galbanum & Rain,갈바눔 앤 레인,UNCERTAIN
b83705e425b302a2,Hemp & Ginger,헴프 앤 진저,UNCERTAIN
5f2d0bd5eaabe585,White Amber & Warm Cotton,화이트 앰버 앤 웜 코튼,OK
0720b4159780c8ff,White Fig & Bourbon,화이트 피그 앤 보울본,UNCERTAIN
8a977fb0ca08e1be,L'Eau d'Issey Rose & Rose,로 디세이 로즈 앤 로즈,OK
f52796e13ca560da,L'Eau d'Issey pour Homme Wood & Wood,로 디세이 뿌르 옴므 우드 앤 우드,OK
a2888cbf1546ac25,Y Live,와이 라이브,OK
cbd5cb1081d2be26,Royal Vanilla,로열 바닐라,OK
ad629d04d530cfd4,Coffee Break,코프피 브릭,UNCERTAIN
6b4cc118cddce087,Springtime in a Park,스프링팀 인 어 팔크,UNCERTAIN
e8e775159a57aaaf,Leather,레더,OK
db2eed5e85edfeea,Quercia,퀘르차,OK
60cbfc1ea8ddcfba,Yuzu,유자,OK
b405e806dfffbcbd,Camelia,카메리아,UNCERTAIN
6c484b8f865784e5,Osmanthus,오스만투스,OK
b6932a68324cd7cb,Roses Musk Limited Edition,로즈 머스크 리미티드 에디션,OK
b2de30816ce24586,Spice Blend,스파이스 블렌드,OK
162d92c98acd7dba,Libre,리브르,OK
8b3896522cc8c265,Beyond Romance,베이온드 로맨스,UNCERTAIN
356f1ed08cac8ba1,Joy by Dior Intense,조이 바이 디올 인텐스,OK
c544cdbf290bf7ab,Precious Oud,프레셔스 우드,UNCERTAIN
40b3361d9dbcdaf7,Sauvage Parfum,소바쥬 퍼퓸,OK
97a5c967e3e974ec,Coromandel Parfum,코로망델 퍼퓸,OK
fcd4a5c124a0bf2a,"Thank U, Next","산크 유, 넥스트",UNCERTAIN
42a0d59879788392,Slow Dance,스로우 단스,UNCERTAIN
aff35508a0d30ead,Atlas Fever,아트라스 페벨,UNCERTAIN
36b966dc5876fe44,Black Opium Shine On,블랙 오피움 샤인 온,OK
59b7fcff801da0f9,Cedrus,세드러스,OK
d004521b630149e8,Herba Mimosa,헬바 미모사,UNCERTAIN
d148779d34b849bc,Jasminum Sambac,자스미눔 삼박,UNCERTAIN
075e17b12b6b7be7,Lavanda,라반다,OK
bb5513e66e0a2a54,Magnolia Alba,매그놀리아 알바,OK
b594b036ed012244,Neroli,네롤리,OK
85b57fc0824770c7,Rosa Damascena,로사 다마스세나,UNCERTAIN
c50232a1fd8dc96b,Hibiscus Abelmoschus,히비스커스 아벨모슥후스,UNCERTAIN
52e033d45c758c68,Rose & Magnolia,로즈 앤 매그놀리아,OK
f5c6bb904f47ff4c,Bengal Oud,베알 우드,UNCERTAIN
f8fac8fc36c67cc7,Arabians Tonka,아라비안스 통카,OK
25339e8005f2a9a3,Signature Reverse For Him,시그니처 레벨스 포 힘,UNCERTAIN
55e08bfedc4a33f4,Signature Reverse For Her,시그니처 레벨스 포 허,UNCERTAIN
1acfaaf0c014f502,Polo Red Remix,폴로 레드 레믹스,UNCERTAIN
65e8469a495b8d66,JV x NJ Silver,제이브이 엑스 엔제이 실버,OK
9950d3434bf01b55,La Nuit De L'Homme Edition Collector 2014,라 뉘 드 롬므 에디션 컬렉터 2014,OK
88738e137128844a,Art Collection: L'Homme,아트 컬렉션: 롬므,OK
0e4e629f5fe9b9ed,Art Collection: L'Homme Libre,아트 컬렉션: 롬므 리브르,OK
2ba03dae4b64b423,Art Collection: La Nuit de L'Homme,아트 컬렉션: 라 뉘 드 롬므,OK
a19dae5e67a33131,Cédrat de Diamante,세드라 드 디아망,UNCERTAIN
1b60024f3f63db39,Éclat de Rose,에끌라 드 로즈,OK
a78a94ed6f32f131,Jasmin au Soleil,자스맹 오 솔레이,UNCERTAIN
dbd5e1b35c6c5c13,Figue Blanche,피구 블랑쉬,UNCERTAIN
c60178bac95a8c16,Santal Boisé,상탈 봐,UNCERTAIN
37d25e1bd515c7ce,Vanille Rouge,바니유 루즈,OK
ff3437cabf574921,Eau My Sin,오 마이 신,OK
f1807474f2eefae7,Amber Fever,앰버 페벨,UNCERTAIN
c9b847b4c1e52b6a,Crazy For Oud,크라시 포 우드,UNCERTAIN
5ba4e970f92e5943,Deep Forest,딥 포레스트,OK
8a40ec4e054fe471,Silver Blue,실버 블루,OK
ae501e953401b195,Pure Love,퓨어 러브,OK
4cc2eed0fbcbebcc,Atlas Garden,아트라스 가든,UNCERTAIN
e95639847d3898d8,Vetiver & Golden Vanilla,베티버 앤 골든 바닐라,OK
a81cb833fd6de1d5,Nomade Absolu de Parfum,노마드 압솔뤼 드 퍼퓸,OK
c5849a8a83847402,Black Opium Neon,블랙 오피움 넌,UNCERTAIN
d9a3c053624adcbc,Miss Dior Rose N'Roses,미스 디올 로즈 은로세스,UNCERTAIN
10422539662bd5fe,Reine de Nuit 2019,렌 드 뉘 2019,OK
d25c6995f0beaf88,Casablanca Lily 2019,카사블랑카 릴리 2019,OK
08512a5708c31fab,Sellier,셀리엘,UNCERTAIN
df9619d49291afc5,Violet & Amber Absolu,바이올렛 앤 앰버 압솔뤼,OK
8a4fb3e16e64f66f,Rouge Trafalgar,루즈 트라팔갈,UNCERTAIN
d2fe9cb89881a2e4,Homme 2020,옴므 2020,OK
6786dc1ce3a3b682,Modern Princess Blooming,모던 프린세스 블루밍,OK
42adfb40a1be52d6,Ginger Biscuit Limited Edition,진저 비스킷 리미티드 에디션,OK
0778856c8c7c19b1,CK One Chinese New Year Edition,씨케이 원 크히네스 뉴 이일 에디션,UNCERTAIN
0452a973aaef5cc4,10019 Wonders,10019 원델스,UNCERTAIN
7dcfedbf2280a844,Note Di Colonia V,노트 디 콜로니아 V,OK
cee7005d46d8cd54,CK Everyone,씨케이 에베룐,UNCERTAIN
fdd3cbc413f8451c,For Her Fleur Musc Florale,포 허 플뢰르 뮈스크 플로랄,OK
c09517d946c4bda3,For Him Bleu Noir Extreme,포 힘 블루 누아르 익스트림,OK
c2aa1fbf62173df7,Black Opium Snake Jacket,블랙 오피움 스낙 재킷,UNCERTAIN
346386739e63acc3,Black Opium Crystal Jacket,블랙 오피움 크리스탈 재킷,OK
aac3bd3fdce804b4,Mon Paris Floral In Love Collector,몽 파리 플로럴 인 러브 컬렉터,OK
0d3313a3596c7d3f,Mon Paris Floral In Love Collector 2018,몽 파리 플로럴 인 러브 컬렉터 2018,OK
98474239035aaf02,The Dreamer,더 드리머,OK
438b8dd3db8805fc,Wisteria & Lavender,위스테리아 앤 라벤더,OK
51d229de1fce79d2,Silver Birch & Lavender,실버 버치 앤 라벤더,OK
484ec2fa7cc9586b,Explicite,엑스플리시트,UNCERTAIN
f93abf2bc913a73a,Mon Paris Intensement,몽 파리 인텐세멘트,UNCERTAIN
a70fb8f2e1753965,CK One Summer 2020,씨케이 원 서머 2020,OK
a9d4a3070420e454,Polo Deep Blue Parfum,폴로 딥 블루 퍼퓸,OK
3693a1253416af1e,L'Homme Le Parfum,롬므 르 퍼퓸,OK
b75647414c981df5,Eternity Summer 2020,이터니티 서머 2020,OK
14e5a4b8695f24e3,Eternity For Men Summer 2020,이터니티 포 맨 서머 2020,OK
a92d04f5c4a3369b,Radiant Nectar,레이디언트 넥타,OK
cc9ef5f6c6d102ef,Velvet Fantasy,벨벳 판타시,UNCERTAIN
f00f4ef48f16bb62,L'Eau d'Issey Shades of Kolam,로 디세이 사 오브 코람,UNCERTAIN
ced2055cbbb8f9fe,L'Eau d'Issey pour Homme Shades of Kolam,로 디세이 뿌르 옴므 사 오브 코람,UNCERTAIN
74b4e82f204bf478,Capeline,카페린,UNCERTAIN
74b2a7f7abc5d651,Jumpsuit,줌프싀트,UNCERTAIN
dc21d028d9b21824,Holiday Bear Edition Polo Blue,홀리데이 베어 에디션 폴로 블루,OK
e1ff645758a2716f,Holiday Bear Edition Polo Green,홀리데이 베어 에디션 폴로 그린,OK
7bf9acc0190dcb3d,Holiday Bear Edition Polo Black,홀리데이 베어 에디션 폴로 블랙,OK
4b905567da54260e,Holiday Bear Edition Polo Red,홀리데이 베어 에디션 폴로 레드,OK
bb7e8ac1f009ba39,Y Eau Fraiche,와이 오 프레슈,OK
3a9a8b6548184dca,Air & Coconut Water Eau Fraiche,에어 앤 오오누 워터 오 프레슈,UNCERTAIN
59502a41a03cc098,Skin & Vanilla Eau Fraiche,스킨 앤 바닐라 오 프레슈,OK
fd9440c6683a62bf,Bubble Bath,부브블 바스,UNCERTAIN
9ed151d0a578e668,Amber Kiss,앰버 키스,OK
4c6de67df7b353a7,Iris Crush,아이리스 크러시,OK
1d2b494528489d0d,Tempting Rose,템프팅 로즈,UNCERTAIN
2d06ee8eaa83fedc,Radiant Tuberose,레이디언트 튜베로즈,OK
a5b7ccf3197b9106,Vanilla Love,바닐라 러브,OK
84f0a9375e6ce8fa,I Want Oud,I 원트 우드,OK
ab1e321c96352566,Euphoria Blush,유포리아 블러시,OK
5f3e231d3938b4d7,Gardenia & Oud Absolu,가드니아 앤 우드 압솔뤼,OK
87c31203e0ff648e,Oud Rosewood,우드 로즈우드,OK
ace0a035ae985217,Signature Lovers for Woman,시그니처 러버스 포 우먼,OK
713d088c8509b701,Signature Lovers For Man,시그니처 러버스 포 맨,OK
8bb1aee536f8fa57,No 22 Parfum,넘버 22 퍼퓸,OK
88ff0160e8f7e90a,Outcast Blue,오우트카스트 블루,UNCERTAIN
fbbd8992a9f7b46e,Oudrising,오우드리싱,UNCERTAIN
f85ddecb8656b871,Waterlily,와텔리리,UNCERTAIN
ef65c98f4ec28272,Yuja,유자,UNCERTAIN
99835bb5b972deb5,Lil Fleur,릴 플뢰르,UNCERTAIN
0ec0c0f7db807b2d,Black Opium Storm Illusion,블랙 오피움 스톨음 일루전,UNCERTAIN
5c80a1cb30ba15ab,Simply Clean,심플리 클린,OK
af3ef4890bf6aa5c,Golden Wanderers,골든 완데렐스,UNCERTAIN
8f043c19e397fee2,Classic Summer Day,클래식 서머 데이,OK
57682e85849a25dd,Classic Flower Fresh,클래식 플라워 프레시,OK
87297951b8ab4236,Narciso Ambrée,나르시소 암브레,UNCERTAIN
f1a73e2204a11407,Signature,시그니처,OK
bce442a019fbebd0,Saharian Wind,사하리안 윈드,UNCERTAIN
74c6a4c4d98fca65,Vetiver Sensuel,베티버 센슈엘,OK
9cba56a969b97bf2,Nuit d'Issey Polaris,뉘 디세이 포라리,UNCERTAIN
8c32e4105b81da23,Mon Paris Collector Edition 2020,몽 파리 컬렉터 에디션 2020,OK
565d5d8882f3ec49,Oud Tobacco,우드 토바코,OK
896c8ef6b27629fc,Deep Viola,딥 비오라,UNCERTAIN
81e2723ed4c73e6d,Feminity,페미니티,UNCERTAIN
72d883e1e895a96a,Fusion d'Issey,푸시옹 디세이,UNCERTAIN
e51428a0f321df9e,Cypress & Grapevine Intense,시프레스스 앤 그라페빈 인텐스,UNCERTAIN
d5dc6f2c452391c9,Fig & Lotus Flower,피그 앤 로터스 플라워,OK
a5be6f6b96537939,Vendomania,벤도마니아,UNCERTAIN
f99e605d2e608512,Libre Intense,리브르 인텐스,OK
